crop,temperature,humidity,rainfall,growth_duration,area,water_requirement
Chickpea,38.7,60.18,1.5,100,1.0,2.07
Cotton,16.91,67.09,1.12,180,1.0,1.24
Cotton,32.56,24.49,2.88,180,1.0,2.47
Cotton,25.64,34.35,11.83,180,1.0,1.0
Maize,15.55,64.52,12.75,110,1.0,1.0
Banana,17.19,29.95,16.84,365,1.0,1.0
Maize,43.87,67.67,17.46,110,1.0,1.0
Wheat,20.05,41.18,18.28,120,1.0,1.0
Maize,24.81,55.89,9.74,110,1.0,1.0
Tomato,17.45,55.23,7.64,120,1.0,1.0
Potato,43.77,61.27,13.42,100,1.0,1.0
Rice,16.15,28.13,4.98,150,1.0,1.0
Rice,18.73,65.18,2.8,150,1.0,1.37
Sugarcane,26.95,89.71,10.27,365,1.0,1.0
Cotton,33.49,75.4,10.4,180,1.0,1.0
Cotton,27.33,84.56,6.11,180,1.0,1.0
Onion,22.11,47.8,8.01,130,1.0,1.0
Wheat,26.99,33.16,15.47,120,1.0,1.0
Rice,31.82,64.66,4.9,150,1.0,1.78
Rice,18.21,56.06,7.92,150,1.0,1.0
Maize,19.77,53.04,11.51,110,1.0,1.0
Rice,42.49,75.19,3.91,150,1.0,3.44
Banana,42.0,71.5,14.86,365,1.0,1.0
Banana,37.86,85.11,2.13,365,1.0,3.08
Tomato,41.79,78.9,5.62,120,1.0,1.0
Potato,22.09,40.2,19.21,100,1.0,1.0
Tomato,19.73,73.91,7.33,120,1.0,1.0
Rice,15.26,71.37,10.01,150,1.0,1.0
Banana,15.19,71.96,16.54,365,1.0,1.0
Rice,15.75,36.83,8.5,150,1.0,1.0
Banana,35.97,85.73,10.19,365,1.0,1.0
Sugarcane,35.65,88.86,11.78,365,1.0,1.0
Sugarcane,22.5,38.01,7.29,365,1.0,1.0
Maize,37.11,66.6,8.99,110,1.0,1.0
Banana,19.93,35.21,3.53,365,1.0,1.6
Wheat,34.64,75.47,2.3,120,1.0,1.81
Wheat,35.87,31.67,5.26,120,1.0,1.52
Maize,33.22,56.28,6.57,110,1.0,1.0
Chickpea,34.12,89.51,4.83,100,1.0,1.0
Onion,27.01,38.94,8.81,130,1.0,1.0
Potato,43.27,60.76,18.71,100,1.0,1.0
Chickpea,29.22,82.03,14.51,100,1.0,1.0
Tomato,26.84,36.58,19.7,120,1.0,1.0
Banana,15.76,35.79,8.06,365,1.0,1.0
Sugarcane,27.98,68.2,0.71,365,1.0,2.97
Rice,18.79,69.25,0.03,150,1.0,2.68
Maize,24.75,62.44,18.7,110,1.0,1.0
Sugarcane,16.55,61.33,9.73,365,1.0,1.0
Chickpea,19.91,78.46,6.48,100,1.0,1.0
Maize,18.07,87.46,19.22,110,1.0,1.0
Banana,17.99,83.32,5.06,365,1.0,1.0
Chickpea,24.91,34.23,8.44,100,1.0,1.0
Chickpea,18.08,88.35,15.65,100,1.0,1.0
Wheat,27.8,20.78,10.07,120,1.0,1.0
Rice,40.55,74.6,8.54,150,1.0,1.0
Banana,17.68,89.79,0.84,365,1.0,1.67
Banana,42.21,56.18,9.5,365,1.0,1.15
Sugarcane,18.87,61.74,0.82,365,1.0,2.19
Sugarcane,24.91,25.54,16.21,365,1.0,1.0
Sugarcane,44.3,75.2,11.47,365,1.0,1.0
Potato,24.15,42.64,10.55,100,1.0,1.0
Rice,33.62,80.0,17.57,150,1.0,1.0
Banana,22.09,78.77,18.29,365,1.0,1.0
Rice,24.23,25.86,18.76,150,1.0,1.0
Tomato,27.87,60.03,0.3,120,1.0,2.71
Wheat,42.55,33.25,11.66,120,1.0,1.0
Potato,23.43,56.12,14.72,100,1.0,1.0
Banana,27.91,75.94,8.59,365,1.0,1.0
Potato,22.63,34.91,13.11,100,1.0,1.0
Cotton,42.02,43.75,0.68,180,1.0,4.3
Potato,18.98,61.38,17.2,100,1.0,1.0
Chickpea,20.91,84.14,0.07,100,1.0,1.3
Rice,25.45,85.95,13.09,150,1.0,1.0
Rice,27.76,57.51,14.77,150,1.0,1.0
Maize,21.24,44.18,1.68,110,1.0,1.72
Chickpea,27.7,64.49,0.87,100,1.0,1.5
Onion,43.74,51.92,9.19,130,1.0,1.0
Banana,19.6,29.54,7.33,365,1.0,1.0
Banana,44.12,77.81,15.27,365,1.0,1.0
Potato,18.16,54.83,8.71,100,1.0,1.0
Sugarcane,22.28,26.2,18.81,365,1.0,1.0
Banana,30.68,75.63,13.54,365,1.0,1.0
Potato,29.24,31.11,14.71,100,1.0,1.0
Maize,35.18,46.51,12.56,110,1.0,1.0
Potato,19.18,26.74,0.16,100,1.0,2.27
Sugarcane,40.36,74.42,10.9,365,1.0,1.0
Potato,30.82,62.16,13.22,100,1.0,1.0
Chickpea,38.36,48.3,8.23,100,1.0,1.0
Wheat,32.07,65.35,18.66,120,1.0,1.0
Maize,37.83,58.56,0.12,110,1.0,3.88
Banana,24.58,21.73,0.74,365,1.0,3.85
Sugarcane,22.34,73.16,4.77,365,1.0,1.0
Rice,27.82,28.62,10.55,150,1.0,1.0
Onion,41.56,80.06,8.48,130,1.0,1.0
Chickpea,25.16,79.04,13.4,100,1.0,1.0
Banana,43.18,22.05,6.62,365,1.0,4.2
Banana,19.21,37.46,0.58,365,1.0,2.95
Tomato,42.76,44.7,14.48,120,1.0,1.0
Rice,42.28,83.41,15.21,150,1.0,1.0
Onion,28.51,66.68,18.55,130,1.0,1.0
Onion,18.89,83.89,14.58,130,1.0,1.0
Rice,19.62,63.79,19.04,150,1.0,1.0
Banana,38.02,74.54,16.37,365,1.0,1.0
Chickpea,40.2,72.82,5.77,100,1.0,1.0
Tomato,35.65,80.74,12.6,120,1.0,1.0
Chickpea,44.23,81.79,17.04,100,1.0,1.0
Rice,34.16,83.42,5.39,150,1.0,1.23
Onion,44.84,30.9,19.77,130,1.0,1.0
Banana,24.34,26.34,7.99,365,1.0,1.0
Rice,21.56,81.48,3.89,150,1.0,1.0
Rice,24.97,48.61,2.75,150,1.0,2.42
Banana,24.61,54.85,7.28,365,1.0,1.0
Cotton,39.23,63.26,8.06,180,1.0,1.0
Rice,24.5,57.99,18.14,150,1.0,1.0
Tomato,22.88,72.62,0.53,120,1.0,1.94
Rice,40.54,49.15,11.03,150,1.0,1.0
Rice,19.54,43.71,18.68,150,1.0,1.0
Onion,31.26,47.03,3.41,130,1.0,1.36
Tomato,17.66,55.93,11.05,120,1.0,1.0
Potato,33.26,83.7,16.68,100,1.0,1.0
Tomato,36.95,20.64,1.14,120,1.0,4.29
Cotton,31.86,55.43,10.34,180,1.0,1.0
Cotton,22.72,68.82,19.26,180,1.0,1.0
Wheat,30.15,53.7,8.42,120,1.0,1.0
Onion,36.98,64.52,14.12,130,1.0,1.0
Maize,21.94,62.88,5.3,110,1.0,1.0
Onion,42.69,24.93,14.13,130,1.0,1.0
Banana,39.02,28.58,2.35,365,1.0,5.23
Wheat,17.27,31.04,1.82,120,1.0,1.4
Rice,18.61,44.28,8.46,150,1.0,1.0
Wheat,19.89,28.88,1.92,120,1.0,1.57
Onion,22.14,49.06,13.67,130,1.0,1.0
Potato,28.17,61.35,11.74,100,1.0,1.0
Chickpea,16.49,56.1,19.21,100,1.0,1.0
Wheat,33.33,51.69,1.21,120,1.0,2.78
Banana,23.3,67.61,13.03,365,1.0,1.0
Onion,32.2,87.07,5.1,130,1.0,1.0
Chickpea,22.87,23.34,1.45,100,1.0,1.43
Onion,25.91,72.44,12.83,130,1.0,1.0
Cotton,41.17,30.03,8.59,180,1.0,1.0
Onion,19.5,24.67,13.5,130,1.0,1.0
Onion,32.1,33.92,2.63,130,1.0,2.1
Wheat,42.24,20.4,1.45,120,1.0,4.64
Banana,35.0,37.7,16.57,365,1.0,1.0
Rice,32.83,71.7,1.06,150,1.0,3.61
Tomato,25.18,37.22,16.36,120,1.0,1.0
Sugarcane,39.07,49.45,1.99,365,1.0,4.38
Banana,27.41,46.39,4.0,365,1.0,1.99
Maize,43.41,88.86,7.69,110,1.0,1.0
Maize,30.0,49.93,14.45,110,1.0,1.0
Tomato,39.79,55.87,6.6,120,1.0,1.0
Rice,22.53,28.92,14.14,150,1.0,1.0
Maize,38.52,59.04,8.47,110,1.0,1.0
Banana,20.26,77.2,17.88,365,1.0,1.0
Onion,20.53,57.0,13.28,130,1.0,1.0
Rice,23.38,53.43,7.07,150,1.0,1.0
Cotton,19.96,55.28,5.41,180,1.0,1.0
Potato,22.55,33.73,9.3,100,1.0,1.0
Cotton,37.94,32.02,2.84,180,1.0,3.0
Sugarcane,43.76,42.25,19.51,365,1.0,1.0
Cotton,24.0,39.4,14.3,180,1.0,1.0
Wheat,43.46,25.59,17.29,120,1.0,1.0
Rice,23.66,47.96,9.71,150,1.0,1.0
Potato,43.42,33.16,12.55,100,1.0,1.0
Rice,17.42,25.82,10.34,150,1.0,1.0
Sugarcane,28.36,44.55,7.06,365,1.0,1.0
Onion,24.52,82.74,3.42,130,1.0,1.0
Sugarcane,30.22,21.82,10.75,365,1.0,1.0
Banana,25.56,57.57,8.97,365,1.0,1.0
Banana,19.56,26.43,12.89,365,1.0,1.0
Sugarcane,38.89,78.37,6.24,365,1.0,1.2
Sugarcane,16.74,76.3,12.1,365,1.0,1.0
Chickpea,32.05,44.08,19.33,100,1.0,1.0
Onion,32.47,60.71,14.72,130,1.0,1.0
Cotton,26.48,31.66,2.69,180,1.0,1.74
Cotton,23.58,63.57,12.66,180,1.0,1.0
Chickpea,40.18,53.52,17.47,100,1.0,1.0
Onion,36.3,88.01,12.28,130,1.0,1.0
Chickpea,37.05,45.1,10.52,100,1.0,1.0
Potato,34.89,75.15,10.51,100,1.0,1.0
Tomato,31.05,74.88,18.67,120,1.0,1.0
Banana,23.31,36.71,9.33,365,1.0,1.0
Onion,44.78,55.25,1.47,130,1.0,3.62
Banana,29.63,71.42,19.03,365,1.0,1.0
Rice,35.34,62.57,11.74,150,1.0,1.0
Banana,16.64,53.34,13.52,365,1.0,1.0
Rice,34.31,89.06,4.44,150,1.0,1.53
Wheat,20.99,30.01,14.45,120,1.0,1.0
Sugarcane,33.9,47.14,15.95,365,1.0,1.0
Cotton,41.62,31.7,2.31,180,1.0,3.78
Wheat,35.44,29.87,17.93,120,1.0,1.0
Chickpea,30.28,49.63,2.81,100,1.0,1.0
Onion,20.14,28.69,14.27,130,1.0,1.0
Potato,38.33,64.67,1.92,100,1.0,2.42
Cotton,40.32,89.26,12.9,180,1.0,1.0
Cotton,35.09,22.56,14.63,180,1.0,1.0
Wheat,26.45,66.51,2.3,120,1.0,1.29
Tomato,44.45,48.97,10.08,120,1.0,1.0
Sugarcane,26.05,29.3,13.17,365,1.0,1.0
Sugarcane,38.34,48.86,16.34,365,1.0,1.0
Maize,20.47,24.32,11.16,110,1.0,1.0
Rice,39.74,20.47,5.09,150,1.0,4.62
Onion,30.69,41.27,9.74,130,1.0,1.0
Chickpea,34.78,65.06,12.0,100,1.0,1.0
Cotton,23.24,67.56,16.8,180,1.0,1.0
Banana,43.38,59.94,9.57,365,1.0,1.15
Wheat,33.7,25.28,14.79,120,1.0,1.0
Potato,35.13,42.56,14.67,100,1.0,1.0
Tomato,33.43,76.36,8.44,120,1.0,1.0
Chickpea,41.98,28.99,9.07,100,1.0,1.0
Potato,19.48,48.34,10.35,100,1.0,1.0
Wheat,44.15,23.32,13.98,120,1.0,1.0
Sugarcane,15.86,85.35,15.31,365,1.0,1.0
Onion,44.25,56.33,0.86,130,1.0,3.83
Banana,39.99,84.85,19.25,365,1.0,1.0
Rice,27.01,87.92,14.76,150,1.0,1.0
Rice,18.97,77.82,16.99,150,1.0,1.0
Onion,40.01,25.83,4.22,130,1.0,2.46
Potato,29.86,87.92,8.55,100,1.0,1.0
Chickpea,25.8,53.17,2.88,100,1.0,1.0
Banana,23.19,80.59,12.26,365,1.0,1.0
Wheat,44.04,74.32,11.27,120,1.0,1.0
Rice,42.93,70.36,14.34,150,1.0,1.0
Maize,39.54,31.24,2.94,110,1.0,3.47
Sugarcane,39.68,67.75,0.69,365,1.0,4.46
Onion,38.16,46.59,19.91,130,1.0,1.0
Sugarcane,22.54,42.63,6.4,365,1.0,1.0
Onion,29.43,40.66,0.39,130,1.0,2.82
Tomato,25.95,86.56,5.52,120,1.0,1.0
Tomato,24.31,84.88,15.99,120,1.0,1.0
Rice,40.49,60.6,17.92,150,1.0,1.0
Rice,16.05,60.49,6.86,150,1.0,1.0
Tomato,18.46,60.79,7.7,120,1.0,1.0
Rice,15.45,53.5,6.44,150,1.0,1.0
Wheat,26.78,81.3,4.91,120,1.0,1.0
Chickpea,37.0,35.17,18.32,100,1.0,1.0
Onion,24.12,26.62,12.17,130,1.0,1.0
Banana,29.18,68.93,6.74,365,1.0,1.0
Wheat,33.27,39.42,16.33,120,1.0,1.0
Chickpea,30.98,37.26,16.41,100,1.0,1.0
Sugarcane,38.23,52.56,2.3,365,1.0,3.98
Potato,35.08,50.24,0.34,100,1.0,3.21
Sugarcane,27.25,66.18,2.84,365,1.0,1.88
Chickpea,21.81,28.4,0.38,100,1.0,1.84
Banana,42.1,21.66,4.6,365,1.0,4.99
Chickpea,18.74,82.4,2.67,100,1.0,1.0
Banana,42.15,21.33,0.48,365,1.0,7.08
Tomato,17.12,80.52,6.07,120,1.0,1.0
Maize,41.16,53.06,5.01,110,1.0,2.01
Cotton,32.33,63.17,17.58,180,1.0,1.0
Onion,32.69,86.67,5.45,130,1.0,1.0
Tomato,16.65,44.19,13.67,120,1.0,1.0
Wheat,42.86,78.33,5.59,120,1.0,1.0
Sugarcane,37.66,43.04,10.11,365,1.0,1.0
Chickpea,40.49,66.7,0.17,100,1.0,2.75
Cotton,27.93,26.31,12.93,180,1.0,1.0
Cotton,18.34,60.11,17.34,180,1.0,1.0
Maize,23.69,59.31,11.27,110,1.0,1.0
Wheat,39.82,70.66,19.12,120,1.0,1.0
Banana,41.72,42.91,3.08,365,1.0,4.81
Wheat,26.45,28.41,6.43,120,1.0,1.0
Sugarcane,24.88,51.05,4.17,365,1.0,1.32
Cotton,43.64,42.34,11.75,180,1.0,1.0
Sugarcane,42.22,54.13,15.52,365,1.0,1.0
Cotton,41.68,38.68,7.96,180,1.0,1.0
Sugarcane,33.66,37.21,2.33,365,1.0,3.76
Banana,33.43,50.26,19.55,365,1.0,1.0
Cotton,43.24,81.46,12.94,180,1.0,1.0
Maize,17.99,79.86,18.04,110,1.0,1.0
Wheat,18.25,40.31,18.45,120,1.0,1.0
Cotton,35.88,86.33,17.91,180,1.0,1.0
Banana,35.26,44.81,6.54,365,1.0,1.9
Cotton,36.94,20.13,4.9,180,1.0,2.14
Onion,35.13,69.27,18.23,130,1.0,1.0
Onion,19.0,74.55,3.76,130,1.0,1.0
Chickpea,31.17,57.74,17.48,100,1.0,1.0
Wheat,34.09,28.9,6.63,120,1.0,1.0
Banana,29.3,83.85,11.69,365,1.0,1.0
Potato,41.64,82.61,6.75,100,1.0,1.0
Cotton,26.04,52.26,13.14,180,1.0,1.0
Maize,39.19,66.62,18.77,110,1.0,1.0
Cotton,21.07,20.31,0.45,180,1.0,2.54
Wheat,22.09,38.32,15.95,120,1.0,1.0
Onion,33.18,76.42,9.69,130,1.0,1.0
Sugarcane,22.58,60.54,17.69,365,1.0,1.0
Sugarcane,35.12,26.41,14.49,365,1.0,1.0
Onion,31.14,24.18,13.98,130,1.0,1.0
Maize,22.55,63.14,5.04,110,1.0,1.0
Sugarcane,29.71,24.25,13.6,365,1.0,1.0
Wheat,28.26,71.9,18.55,120,1.0,1.0
Cotton,36.59,67.91,16.94,180,1.0,1.0
Wheat,35.49,60.92,10.34,120,1.0,1.0
Wheat,16.62,37.05,8.06,120,1.0,1.0
Cotton,21.38,26.61,11.2,180,1.0,1.0
Potato,19.16,77.68,12.0,100,1.0,1.0
Wheat,39.87,67.47,17.35,120,1.0,1.0
Potato,43.13,81.28,1.01,100,1.0,2.9
Maize,21.23,84.1,4.3,110,1.0,1.0
Chickpea,20.31,77.36,17.46,100,1.0,1.0
Maize,35.65,37.75,18.73,110,1.0,1.0
Tomato,29.65,22.59,2.44,120,1.0,2.61
Cotton,23.1,32.56,9.9,180,1.0,1.0
Cotton,32.59,33.47,8.64,180,1.0,1.0
Potato,26.03,89.08,8.54,100,1.0,1.0
Onion,24.81,57.67,19.5,130,1.0,1.0
Wheat,29.9,26.35,12.85,120,1.0,1.0
Sugarcane,38.52,45.96,16.38,365,1.0,1.0
Rice,28.0,71.43,17.4,150,1.0,1.0
Chickpea,20.78,78.96,2.97,100,1.0,1.0
Cotton,33.57,34.03,18.27,180,1.0,1.0
Cotton,18.67,20.59,2.45,180,1.0,1.33
Maize,27.34,66.69,5.43,110,1.0,1.0
Sugarcane,24.21,77.51,6.77,365,1.0,1.0
Rice,44.91,86.72,19.84,150,1.0,1.0
Maize,20.45,42.27,6.93,110,1.0,1.0
Tomato,21.46,81.74,6.39,120,1.0,1.0
Tomato,23.58,53.07,14.86,120,1.0,1.0
Cotton,37.34,45.85,2.89,180,1.0,2.54
Onion,36.28,58.4,4.74,130,1.0,1.0
Chickpea,16.77,70.86,18.46,100,1.0,1.0
Maize,24.87,70.77,8.07,110,1.0,1.0
Wheat,43.56,89.73,17.98,120,1.0,1.0
Rice,32.79,26.05,4.89,150,1.0,3.17
Potato,22.09,82.16,2.22,100,1.0,1.0
Potato,38.83,64.32,13.02,100,1.0,1.0
Onion,39.89,69.51,16.88,130,1.0,1.0
Tomato,31.42,85.88,14.21,120,1.0,1.0
Tomato,31.47,65.2,3.42,120,1.0,1.37
Tomato,27.98,78.91,16.87,120,1.0,1.0
Chickpea,32.04,69.57,15.73,100,1.0,1.0
Banana,19.1,30.41,0.03,365,1.0,3.35
Tomato,40.37,51.87,18.03,120,1.0,1.0
Wheat,34.34,34.86,1.72,120,1.0,3.03
Rice,33.92,20.17,16.8,150,1.0,1.0
Potato,35.43,26.66,4.58,100,1.0,1.67
Sugarcane,21.06,88.75,13.31,365,1.0,1.0
Wheat,25.78,61.68,8.67,120,1.0,1.0
Wheat,41.39,85.14,9.38,120,1.0,1.0
Maize,27.2,88.39,18.21,110,1.0,1.0
Rice,41.69,45.06,1.59,150,1.0,5.75
Sugarcane,39.02,81.75,2.91,365,1.0,2.76
Cotton,18.72,24.93,2.33,180,1.0,1.34
Wheat,34.31,69.6,8.42,120,1.0,1.0
Banana,31.2,58.06,10.78,365,1.0,1.0
Cotton,35.78,69.43,5.92,180,1.0,1.0
Banana,21.92,41.55,8.99,365,1.0,1.0
Tomato,40.5,38.42,3.04,120,1.0,3.35
Onion,19.07,27.33,4.72,130,1.0,1.0
Rice,40.95,85.81,13.54,150,1.0,1.0
Potato,24.69,48.64,0.47,100,1.0,2.22
Banana,15.92,77.21,17.72,365,1.0,1.0
Onion,35.13,20.67,10.88,130,1.0,1.0
Wheat,42.54,34.71,19.62,120,1.0,1.0
Onion,40.8,54.08,15.99,130,1.0,1.0
Cotton,17.04,37.63,14.69,180,1.0,1.0
Chickpea,32.71,81.07,7.72,100,1.0,1.0
Potato,43.54,77.33,5.35,100,1.0,1.0
Cotton,44.46,89.44,0.1,180,1.0,3.47
Potato,31.84,48.73,0.96,100,1.0,2.61
Tomato,23.63,66.79,1.24,120,1.0,1.74
Maize,27.08,58.98,11.41,110,1.0,1.0
Cotton,42.59,73.11,3.81,180,1.0,1.92
Banana,34.53,27.31,0.81,365,1.0,5.22
Chickpea,20.85,79.49,13.53,100,1.0,1.0
Chickpea,20.53,30.5,0.3,100,1.0,1.77
Onion,35.76,82.63,17.07,130,1.0,1.0
Tomato,26.54,50.65,9.88,120,1.0,1.0
Onion,15.05,38.86,17.78,130,1.0,1.0
Tomato,31.29,69.77,15.29,120,1.0,1.0
Wheat,24.66,53.0,13.86,120,1.0,1.0
Potato,15.42,63.7,18.05,100,1.0,1.0
Banana,41.36,39.91,17.98,365,1.0,1.0
Rice,24.27,86.82,7.33,150,1.0,1.0
Tomato,44.06,72.94,1.46,120,1.0,3.51
Potato,21.69,86.25,5.69,100,1.0,1.0
Sugarcane,26.34,63.21,19.52,365,1.0,1.0
Chickpea,37.02,58.72,19.72,100,1.0,1.0
Wheat,18.79,54.64,7.22,120,1.0,1.0
Potato,42.16,35.97,9.12,100,1.0,1.0
Maize,40.84,21.68,18.26,110,1.0,1.0
Chickpea,28.17,46.76,13.89,100,1.0,1.0
Sugarcane,41.96,60.16,3.51,365,1.0,3.68
Potato,23.83,64.11,3.9,100,1.0,1.0
Tomato,23.71,25.38,11.24,120,1.0,1.0
Sugarcane,40.05,73.23,5.88,365,1.0,1.72
Rice,44.45,85.93,19.41,150,1.0,1.0
Tomato,33.92,28.07,15.71,120,1.0,1.0
Cotton,27.99,77.05,1.63,180,1.0,1.55
Tomato,21.74,78.42,10.18,120,1.0,1.0
Onion,36.58,35.59,2.99,130,1.0,2.39
Sugarcane,33.2,67.16,8.08,365,1.0,1.0
Maize,26.27,27.39,13.15,110,1.0,1.0
Onion,34.53,80.68,15.65,130,1.0,1.0
Potato,33.53,24.91,7.42,100,1.0,1.0
Maize,33.03,85.59,15.78,110,1.0,1.0
Sugarcane,22.54,87.44,11.53,365,1.0,1.0
Onion,36.43,74.72,2.19,130,1.0,1.85
Cotton,17.18,27.57,8.03,180,1.0,1.0
Rice,21.81,27.77,10.35,150,1.0,1.0
Rice,19.85,84.43,17.37,150,1.0,1.0
Sugarcane,42.86,42.81,1.07,365,1.0,5.73
Cotton,24.48,84.34,18.59,180,1.0,1.0
Chickpea,43.85,32.49,18.75,100,1.0,1.0
Maize,19.28,86.29,10.85,110,1.0,1.0
Sugarcane,41.75,57.1,7.32,365,1.0,1.86
Sugarcane,41.34,70.81,10.21,365,1.0,1.0
Maize,31.81,84.87,18.18,110,1.0,1.0
Cotton,43.09,24.78,11.27,180,1.0,1.0
Banana,20.13,27.86,1.14,365,1.0,2.96
Chickpea,44.5,37.51,7.68,100,1.0,1.0
Tomato,44.33,89.92,0.56,120,1.0,3.43
Onion,32.57,42.52,19.54,130,1.0,1.0
Maize,28.67,31.17,14.93,110,1.0,1.0
Onion,18.6,58.62,7.17,130,1.0,1.0
Banana,36.47,74.53,2.85,365,1.0,2.92
Wheat,42.77,42.71,0.9,120,1.0,4.32
Tomato,42.93,74.34,7.72,120,1.0,1.0
Potato,18.02,20.82,7.47,100,1.0,1.0
Chickpea,22.2,56.19,8.09,100,1.0,1.0
Maize,20.0,82.12,14.13,110,1.0,1.0
Tomato,22.62,24.04,17.74,120,1.0,1.0
Onion,39.17,86.09,17.78,130,1.0,1.0
Wheat,24.65,74.5,10.72,120,1.0,1.0
Onion,32.14,39.36,19.09,130,1.0,1.0
Tomato,24.47,53.42,18.13,120,1.0,1.0
Potato,28.6,34.38,2.87,100,1.0,1.61
Maize,20.2,84.1,4.6,110,1.0,1.0
Rice,44.19,75.34,14.21,150,1.0,1.0
Onion,20.91,35.97,19.72,130,1.0,1.0
Onion,22.8,46.36,11.01,130,1.0,1.0
Onion,32.64,79.9,15.7,130,1.0,1.0
Rice,42.97,69.51,3.81,150,1.0,3.81
Sugarcane,20.9,21.71,4.79,365,1.0,1.19
Chickpea,33.89,43.27,11.36,100,1.0,1.0
Potato,41.37,43.45,19.07,100,1.0,1.0
Onion,43.01,81.22,14.85,130,1.0,1.0
Sugarcane,26.01,36.63,0.68,365,1.0,3.53
Wheat,30.68,57.87,0.42,120,1.0,2.77
Rice,37.66,83.25,18.41,150,1.0,1.0
Potato,29.41,73.99,12.71,100,1.0,1.0
Maize,27.79,62.42,3.29,110,1.0,1.15
Wheat,21.94,56.12,0.58,120,1.0,1.99
Wheat,28.76,79.9,2.29,120,1.0,1.22
Banana,15.54,81.16,9.68,365,1.0,1.0
Tomato,34.62,39.96,7.46,120,1.0,1.0
Potato,22.16,89.24,16.79,100,1.0,1.0
Chickpea,42.21,45.78,7.0,100,1.0,1.0
Onion,40.84,47.76,12.4,130,1.0,1.0
Rice,31.59,82.03,2.18,150,1.0,2.57
Tomato,18.09,32.37,1.88,120,1.0,1.55
Maize,36.25,82.84,16.51,110,1.0,1.0
Banana,27.11,50.95,14.69,365,1.0,1.0
Chickpea,36.2,27.44,13.07,100,1.0,1.0
Tomato,19.96,77.27,16.66,120,1.0,1.0
Tomato,44.14,84.22,6.69,120,1.0,1.0
Chickpea,40.66,45.13,16.74,100,1.0,1.0
Maize,39.24,44.8,13.09,110,1.0,1.0
Chickpea,44.46,73.93,7.21,100,1.0,1.0
Onion,37.2,23.0,17.87,130,1.0,1.0
Rice,19.91,53.59,9.66,150,1.0,1.0
Chickpea,18.92,65.26,9.12,100,1.0,1.0
Maize,41.9,27.71,7.88,110,1.0,1.47
Potato,16.09,75.51,2.67,100,1.0,1.0
Maize,16.99,66.92,9.22,110,1.0,1.0
Banana,20.71,50.12,12.47,365,1.0,1.0
Wheat,31.7,66.77,17.6,120,1.0,1.0
Tomato,25.35,30.29,4.54,120,1.0,1.0
Tomato,22.5,46.95,8.68,120,1.0,1.0
Sugarcane,24.37,57.61,15.55,365,1.0,1.0
Banana,32.72,27.98,13.54,365,1.0,1.0
Wheat,15.95,43.63,13.51,120,1.0,1.0
Potato,32.81,49.56,1.26,100,1.0,2.54
Rice,24.82,63.61,16.26,150,1.0,1.0
Tomato,29.5,33.15,7.96,120,1.0,1.0
Banana,31.74,81.71,0.02,365,1.0,3.52
Cotton,28.86,24.92,18.05,180,1.0,1.0
Banana,30.89,80.99,2.21,365,1.0,2.35
Rice,29.87,27.9,16.26,150,1.0,1.0
Chickpea,15.55,77.33,19.48,100,1.0,1.0
Potato,36.09,23.25,13.5,100,1.0,1.0
Sugarcane,24.11,47.84,16.01,365,1.0,1.0
Tomato,31.62,78.58,14.14,120,1.0,1.0
Rice,34.16,47.4,12.02,150,1.0,1.0
Maize,21.58,42.93,12.61,110,1.0,1.0
Cotton,27.5,63.09,12.52,180,1.0,1.0
Tomato,17.25,27.22,5.95,120,1.0,1.0
Wheat,20.18,28.97,2.93,120,1.0,1.09
Maize,37.62,64.34,19.09,110,1.0,1.0
Rice,18.49,35.84,16.76,150,1.0,1.0
Cotton,43.41,21.05,16.04,180,1.0,1.0
Rice,32.37,83.78,7.66,150,1.0,1.0
Wheat,40.56,47.26,11.73,120,1.0,1.0
Sugarcane,16.3,58.04,11.84,365,1.0,1.0
Chickpea,26.01,29.99,3.69,100,1.0,1.0
Sugarcane,28.13,25.83,0.99,365,1.0,3.93
Sugarcane,23.17,75.76,17.65,365,1.0,1.0
Sugarcane,18.14,67.9,18.58,365,1.0,1.0
Banana,35.04,47.96,5.29,365,1.0,2.39
Tomato,24.73,79.43,15.89,120,1.0,1.0
Onion,28.61,77.54,8.15,130,1.0,1.0
Rice,36.19,64.62,5.17,150,1.0,2.27
Maize,40.51,68.79,15.01,110,1.0,1.0
Banana,19.03,32.05,9.7,365,1.0,1.0
Sugarcane,28.53,50.72,18.99,365,1.0,1.0
Onion,16.77,43.08,6.28,130,1.0,1.0
Onion,35.27,81.74,16.41,130,1.0,1.0
Tomato,22.85,21.78,6.58,120,1.0,1.0
Cotton,18.76,42.17,8.63,180,1.0,1.0
Cotton,29.37,55.28,16.42,180,1.0,1.0
Potato,20.49,37.93,18.83,100,1.0,1.0
Cotton,17.23,74.79,19.11,180,1.0,1.0
Onion,23.44,87.76,12.87,130,1.0,1.0
Maize,28.46,77.18,3.07,110,1.0,1.02
Rice,43.94,41.46,16.77,150,1.0,1.0
Chickpea,25.14,48.33,17.27,100,1.0,1.0
Cotton,25.17,42.74,4.07,180,1.0,1.0
Tomato,29.36,39.31,4.04,120,1.0,1.41
Chickpea,23.14,86.36,1.76,100,1.0,1.0
Wheat,31.87,20.21,5.41,120,1.0,1.22
Potato,26.42,51.42,5.71,100,1.0,1.0
Onion,30.3,76.62,4.12,130,1.0,1.0
