N,P,K,temperature,humidity,ph,rainfall,label
107.99,54.35,85.23,30.8,70.1,6.6,408.7,Okra
88.37,40.88,68.82,30.84,70.33,6.76,338.2,Okra
89.02,64.18,95.03,29.52,66.18,6.73,236.2,Okra
97.91,56.53,91.63,29.75,69.45,6.9,505.7,Okra
107.68,49.81,89.87,29.57,70.24,6.8,451.1,Okra
105.74,64.05,82.09,29.55,69.76,6.75,285.9,Okra
94.45,42.87,88.76,32.2,67.18,6.68,376.1,Okra
105.4,60.32,109.3,29.06,71.22,6.67,346.4,Okra
98.66,72.05,85.21,30.4,67.77,6.41,461.5,Okra
89.54,46.47,81.43,32.31,66.14,6.7,374.7,Okra
113.84,65.79,111.81,30.78,66.38,6.78,324.3,Okra
92.35,49.88,101.76,30.12,72.99,6.84,414.0,Okra
111.7,77.13,82.82,29.58,66.94,6.69,293.3,Okra
106.64,55.16,92.68,31.46,68.97,6.73,420.1,Okra
80.0,60.57,69.84,29.84,70.28,6.83,242.8,Okra
101.51,53.41,85.95,30.04,70.63,6.92,366.9,Okra
99.74,64.39,90.03,32.12,67.01,6.93,371.5,Okra
98.37,60.55,74.26,27.9,72.08,6.87,350.6,Okra
101.29,56.57,83.19,30.22,67.19,6.81,440.2,Okra
150.25,79.98,103.73,19.63,77.91,6.5,384.3,Cabbage
128.45,99.12,102.47,19.69,80.04,6.55,224.1,Cabbage
158.56,74.94,136.1,22.9,80.21,6.52,343.0,Cabbage
145.95,90.99,143.5,20.05,77.1,6.37,360.6,Cabbage
152.54,91.25,126.93,22.11,79.13,6.54,292.2,Cabbage
156.88,75.71,120.56,20.29,80.19,6.54,341.3,Cabbage
150.46,88.33,127.86,19.16,83.87,6.53,439.7,Cabbage
146.62,89.38,137.24,20.05,78.26,6.31,321.0,Cabbage
162.16,70.03,106.97,19.8,79.53,6.5,372.0,Cabbage
159.22,101.03,114.84,20.77,80.7,6.58,342.4,Cabbage
135.55,79.37,99.21,19.72,80.7,6.44,380.0,Cabbage
158.08,89.8,98.99,20.79,82.72,6.46,377.6,Cabbage
134.03,88.85,108.58,20.12,78.21,6.49,367.9,Cabbage
156.59,91.96,116.52,18.48,76.65,6.42,433.8,Cabbage
140.29,103.29,91.09,20.44,75.56,6.66,371.1,Cabbage
167.37,88.57,117.28,20.64,80.93,6.47,273.1,Cabbage
146.61,77.0,102.99,19.85,80.1,6.45,340.8,Cabbage
148.49,79.07,122.6,19.82,80.91,6.34,336.9,Cabbage
144.95,95.5,102.37,21.21,80.89,6.52,326.8,Cabbage
150.68,110.89,117.81,20.59,77.17,6.39,406.4,Cabbage
147.03,107.69,155.23,21.05,79.88,6.52,353.4,Cabbage
149.56,97.12,142.2,21.24,80.2,6.37,335.4,Cabbage
151.8,84.14,110.13,18.55,77.97,6.39,310.5,Cabbage
136.57,94.55,135.13,18.9,78.86,6.5,325.5,Cabbage
138.81,83.81,80.0,19.36,84.19,6.51,431.1,Cabbage
148.88,86.75,97.07,21.48,79.0,6.57,401.0,Cabbage
144.42,104.91,136.92,19.1,80.27,6.5,278.9,Cabbage
162.2,107.35,119.01,21.15,80.92,6.48,244.3,Cabbage
148.88,92.13,136.83,19.78,78.57,6.66,356.8,Cabbage
153.95,75.99,101.18,20.94,78.63,6.45,492.7,Cabbage
134.47,90.61,142.35,20.49,79.14,6.52,410.6,Cabbage
158.88,97.96,110.11,18.55,80.54,6.46,290.6,Cabbage
142.78,94.78,130.96,18.92,75.62,6.52,275.5,Cabbage
131.79,86.03,96.16,20.98,78.74,6.43,316.0,Cabbage
122.14,106.98,119.67,21.8,80.56,6.57,347.1,Cabbage
131.51,85.39,123.73,20.78,79.91,6.5,260.3,Cabbage
164.1,86.07,147.0,19.83,78.55,6.55,363.5,Cabbage
134.87,94.72,111.91,20.09,83.15,6.59,360.3,Cabbage
153.23,83.03,117.67,18.57,79.29,6.48,417.1,Cabbage
151.02,98.56,110.62,20.13,81.6,6.5,446.3,Cabbage
153.28,78.0,91.84,23.44,80.39,6.45,393.4,Cabbage
146.58,108.2,137.7,18.1,79.91,6.57,377.5,Cabbage
165.75,80.21,134.5,20.7,82.64,6.58,421.1,Cabbage
166.22,86.47,135.1,19.42,77.32,6.47,443.2,Cabbage
165.26,98.92,103.85,20.72,82.91,6.53,381.9,Cabbage
155.06,91.87,130.68,19.29,81.09,6.34,411.3,Cabbage
153.51,88.86,80.0,21.18,83.36,6.59,325.7,Cabbage
143.42,111.36,129.08,19.47,84.89,6.55,359.9,Cabbage
140.59,99.19,119.9,19.51,78.61,6.44,320.9,Cabbage
164.47,104.38,116.48,19.32,81.59,6.29,365.1,Cabbage
131.83,96.58,117.23,20.88,78.63,6.36,390.3,Cabbage
150.12,87.07,121.93,19.75,75.89,6.57,457.9,Cabbage
142.62,88.98,121.14,19.8,80.22,6.51,304.8,Cabbage
143.24,98.02,100.34,21.61,77.93,6.47,339.2,Cabbage
151.78,74.98,121.06,19.43,82.45,6.58,235.9,Cabbage
144.92,106.51,103.35,19.01,79.03,6.55,523.3,Cabbage
150.42,114.88,135.02,19.22,76.28,6.53,379.2,Cabbage
165.41,100.92,122.36,20.27,79.75,6.56,346.2,Cabbage
160.93,105.89,110.05,20.23,77.21,6.5,280.8,Cabbage
138.75,89.6,114.11,18.01,78.34,6.5,366.5,Cabbage
134.22,102.32,144.7,21.29,85.47,6.5,396.0,Cabbage
148.65,87.21,112.09,21.37,75.96,6.34,365.6,Cabbage
138.57,80.2,126.14,21.03,80.6,6.53,424.3,Cabbage
166.15,90.65,132.02,21.95,79.11,6.51,306.3,Cabbage
157.94,84.49,125.52,21.52,79.48,6.53,360.8,Cabbage
157.75,120.0,106.64,20.74,77.67,6.67,345.2,Cabbage
140.88,101.0,141.4,20.09,76.08,6.41,277.2,Cabbage
155.39,73.58,111.87,20.77,77.18,6.5,291.5,Cabbage
154.15,90.24,107.24,18.88,75.85,6.72,384.9,Cabbage
151.81,65.27,107.64,19.28,80.31,6.57,325.8,Cabbage
146.17,93.62,123.85,22.01,84.02,6.45,318.5,Cabbage
161.14,80.34,119.67,21.14,79.23,6.4,394.9,Cabbage
159.66,87.94,135.36,19.91,80.17,6.52,298.0,Cabbage
129.67,102.69,97.08,19.94,81.35,6.48,373.1,Cabbage
163.55,94.19,142.16,18.54,83.73,6.53,453.0,Cabbage
144.99,84.53,139.8,20.09,78.82,6.44,277.9,Cabbage
139.41,101.45,117.51,19.53,77.63,6.51,478.1,Cabbage
146.68,89.25,103.13,18.82,81.71,6.55,355.2,Cabbage
136.85,90.08,131.97,19.29,81.25,6.55,453.6,Cabbage
148.09,91.53,130.77,17.64,75.34,6.37,317.8,Cabbage
125.21,78.36,131.71,18.92,79.49,6.49,200.0,Cabbage
155.07,95.09,102.75,19.75,77.4,6.55,295.4,Cabbage
173.11,77.28,125.57,19.75,83.16,6.55,388.1,Cabbage
157.39,80.89,110.8,20.86,73.65,6.41,327.7,Cabbage
155.02,112.94,140.54,18.93,76.46,6.4,321.0,Cabbage
174.6,67.46,111.99,17.63,77.37,6.55,367.6,Cabbage
155.57,75.71,82.93,19.34,83.09,6.49,330.9,Cabbage
153.11,92.97,126.37,19.3,76.77,6.38,361.9,Cabbage
132.9,65.83,136.59,18.99,78.75,6.54,360.8,Cabbage
155.51,92.77,121.74,18.95,79.49,6.44,236.4,Cabbage
154.3,83.59,136.09,21.22,83.82,6.53,366.4,Cabbage
127.21,97.0,136.07,18.41,78.69,6.52,365.5,Cabbage
142.55,105.24,114.14,19.13,78.28,6.46,380.1,Cabbage
139.12,110.83,119.89,20.56,78.89,6.49,383.4,Cabbage
141.99,96.52,113.62,18.87,79.57,6.52,340.4,Cabbage
150.27,90.2,89.65,19.94,83.77,6.46,409.0,Cabbage
151.1,89.78,107.26,20.25,77.75,6.5,298.5,Cabbage
145.3,88.48,106.3,20.21,77.43,6.53,378.2,Cabbage
166.55,64.34,119.29,19.99,77.95,6.57,354.0,Cabbage
180.0,86.21,99.67,19.96,78.64,6.47,357.5,Cabbage
158.99,116.63,85.39,17.32,81.91,6.4,319.8,Cauliflower
134.0,119.21,104.58,20.07,83.56,6.56,360.1,Cauliflower
146.76,100.8,138.07,18.19,77.7,6.63,349.5,Cauliflower
157.28,89.83,119.01,19.1,77.95,6.55,265.5,Cauliflower
146.42,108.69,143.67,18.99,81.31,6.51,314.2,Cauliflower
155.92,60.0,138.62,21.15,77.87,6.18,374.7,Cauliflower
157.64,89.42,105.81,18.19,82.29,6.57,306.3,Cauliflower
148.36,86.07,138.43,19.04,77.99,6.49,351.7,Cauliflower
168.05,97.46,105.98,20.69,81.74,6.61,290.4,Cauliflower
121.46,80.62,113.67,19.55,82.34,6.34,272.8,Cauliflower
158.97,95.45,114.09,18.96,77.02,6.43,309.1,Cauliflower
144.63,85.35,95.85,22.15,80.9,6.49,304.7,Cauliflower
168.64,99.33,106.9,20.54,80.72,6.49,395.4,Cauliflower
132.64,80.44,131.4,20.97,79.63,6.55,331.8,Cauliflower
137.5,85.56,104.61,19.22,79.32,6.42,285.1,Cauliflower
145.83,101.51,110.73,19.42,78.03,6.63,361.1,Cauliflower
149.37,85.74,129.89,20.87,81.56,6.52,322.7,Cauliflower
160.07,81.23,127.55,20.18,80.07,6.46,378.3,Cauliflower
149.82,96.82,117.91,20.31,79.78,6.51,297.0,Cauliflower
140.53,95.46,127.44,21.44,78.61,6.52,322.3,Cauliflower
174.77,75.01,111.9,20.64,78.72,6.59,308.5,Cauliflower
141.31,83.51,132.59,17.98,80.44,6.46,347.2,Cauliflower
139.28,95.35,112.01,20.65,78.73,6.47,299.0,Cauliflower
148.28,96.57,145.79,19.98,84.83,6.59,317.8,Cauliflower
165.39,83.74,124.38,20.31,81.8,6.73,354.3,Cauliflower
145.61,101.07,139.96,21.78,77.93,6.49,194.1,Cauliflower
162.92,88.19,152.78,18.12,81.23,6.58,360.8,Cauliflower
150.14,87.36,110.96,19.91,79.09,6.56,322.2,Cauliflower
134.9,102.8,103.92,20.05,84.1,6.52,405.5,Cauliflower
126.1,87.24,94.25,20.47,80.88,6.51,305.1,Cauliflower
133.73,92.03,120.14,20.63,78.3,6.5,324.3,Cauliflower
142.3,69.58,80.26,20.59,80.32,6.55,386.2,Cauliflower
143.21,108.75,116.99,19.07,82.89,6.56,373.0,Cauliflower
135.09,97.44,122.42,20.69,81.08,6.54,249.0,Cauliflower
155.2,96.45,121.2,19.53,78.93,6.44,372.9,Cauliflower
155.56,81.81,125.82,19.32,79.95,6.42,376.2,Cauliflower
140.35,84.38,125.69,17.9,81.16,6.35,377.2,Cauliflower
140.82,105.69,105.09,18.11,77.29,6.51,242.4,Cauliflower
157.23,110.32,134.68,19.96,77.7,6.54,380.3,Cauliflower
126.25,90.68,104.1,17.62,80.27,6.47,316.2,Cauliflower
154.77,73.35,98.18,19.1,85.19,6.72,340.5,Cauliflower
155.34,89.56,124.5,18.16,83.23,6.49,357.6,Cauliflower
169.14,94.28,126.09,20.2,82.68,6.44,271.5,Cauliflower
120.0,100.29,112.17,20.64,80.86,6.47,268.8,Cauliflower
141.5,101.15,96.5,18.95,80.13,6.55,296.3,Cauliflower
150.89,74.27,119.47,18.82,85.73,6.57,317.6,Cauliflower
129.66,99.68,99.77,18.54,80.48,6.38,395.7,Cauliflower
155.21,79.22,126.39,19.42,81.08,6.53,177.1,Cauliflower
153.39,72.3,126.3,20.8,81.9,6.46,192.3,Cauliflower
151.63,89.6,139.72,18.76,77.86,6.44,349.7,Cauliflower
180.0,101.34,94.45,20.06,79.39,6.37,379.6,Cauliflower
147.49,96.89,129.77,20.15,79.66,6.49,381.0,Cauliflower
145.89,91.92,135.03,20.12,81.05,6.44,410.8,Cauliflower
134.21,98.24,122.14,21.86,78.78,6.46,243.1,Cauliflower
133.03,113.13,113.38,18.36,76.19,6.57,301.3,Cauliflower
136.47,86.06,113.14,22.6,81.75,6.5,273.9,Cauliflower
149.47,74.97,124.05,18.32,82.62,6.44,338.2,Cauliflower
129.54,90.32,97.0,21.05,85.17,6.47,276.3,Cauliflower
147.72,89.03,135.06,20.12,77.28,6.54,359.7,Cauliflower
163.04,86.18,128.14,21.7,82.69,6.5,318.5,Cauliflower
165.54,87.94,133.48,20.86,79.95,6.66,291.6,Cauliflower
144.03,91.38,101.55,21.2,75.76,6.43,428.9,Cauliflower
160.5,83.01,97.28,18.69,78.39,6.48,291.2,Cauliflower
142.72,65.58,125.2,17.37,77.27,6.43,408.4,Cauliflower
159.83,101.66,136.73,21.9,85.23,6.53,287.2,Cauliflower
134.82,86.13,102.61,21.18,79.24,6.58,326.0,Cauliflower
147.48,77.26,118.2,19.6,76.11,6.37,266.0,Cauliflower
142.51,85.69,142.05,21.58,79.56,6.4,334.7,Cauliflower
139.46,81.98,124.37,17.94,75.47,6.48,308.0,Cauliflower
147.18,83.51,103.11,20.23,77.7,6.46,357.1,Cauliflower
142.83,103.02,103.25,18.3,78.39,6.69,328.2,Cauliflower
130.16,105.04,122.58,19.84,79.59,6.55,352.4,Cauliflower
156.45,85.38,132.73,19.51,81.55,6.44,345.4,Cauliflower
154.94,74.01,127.63,20.79,72.82,6.62,396.7,Cauliflower
150.78,94.11,128.25,21.61,75.99,6.45,291.8,Cauliflower
157.28,66.6,116.8,21.05,79.32,6.55,305.6,Cauliflower
158.92,93.57,130.13,20.69,79.13,6.54,374.3,Cauliflower
145.43,81.83,98.45,19.17,80.02,6.58,366.8,Cauliflower
150.42,89.18,118.14,19.59,76.9,6.48,327.0,Cauliflower
152.54,77.46,102.3,20.59,82.61,6.41,384.9,Cauliflower
136.47,78.69,109.57,19.89,82.39,6.73,333.7,Cauliflower
138.13,96.94,87.1,20.0,77.34,6.46,342.2,Cauliflower
138.57,74.46,130.85,20.11,87.25,6.51,352.8,Cauliflower
148.14,85.36,126.45,19.04,82.25,6.68,313.6,Cauliflower
152.09,91.16,93.55,19.6,78.73,6.71,363.9,Cauliflower
162.76,68.04,145.49,18.44,81.84,6.47,300.3,Cauliflower
129.98,93.44,135.64,20.52,79.53,6.45,323.0,Cauliflower
146.94,82.04,128.29,20.41,84.76,6.58,254.0,Cauliflower
133.39,60.74,150.96,20.04,80.43,6.4,332.1,Cauliflower
171.62,91.05,114.87,19.49,77.85,6.61,233.4,Cauliflower
127.36,98.53,91.17,20.95,80.69,6.64,238.1,Cauliflower
124.8,99.36,154.96,19.74,76.04,6.52,329.8,Cauliflower
172.89,105.48,102.22,18.7,78.21,6.6,322.1,Cauliflower
150.83,80.74,134.83,18.23,77.91,6.47,152.6,Cauliflower
124.72,74.74,138.13,20.97,79.1,6.44,337.5,Cauliflower
137.69,95.96,122.56,20.04,84.15,6.54,352.2,Cauliflower
160.36,97.47,147.67,19.38,80.67,6.57,221.9,Cauliflower
141.81,81.25,134.16,19.31,76.3,6.54,236.3,Cauliflower
163.64,82.51,133.18,21.11,81.31,6.41,384.1,Cauliflower
147.51,92.15,135.07,21.36,77.53,6.46,283.8,Cauliflower
103.86,59.21,90.5,18.98,71.45,6.74,297.8,Carrot
116.49,62.2,79.22,21.46,78.7,6.58,274.2,Carrot
112.01,49.72,111.01,19.4,73.37,6.38,328.0,Carrot
86.62,51.75,90.09,19.53,73.11,6.42,265.9,Carrot
99.54,80.0,91.91,22.93,74.95,6.46,288.3,Carrot
94.64,51.94,91.51,18.96,80.22,6.32,258.2,Carrot
91.01,55.89,81.45,20.07,75.01,6.46,340.3,Carrot
92.43,48.04,77.88,19.91,77.82,6.46,228.8,Carrot
97.3,51.94,86.24,20.41,77.22,6.37,286.9,Carrot
116.41,61.48,112.01,18.15,76.4,6.41,260.8,Carrot
96.92,62.99,84.63,21.22,72.24,6.6,255.4,Carrot
100.52,67.09,80.74,19.75,77.02,6.45,253.7,Carrot
99.38,60.59,89.42,18.03,75.67,6.49,199.9,Carrot
94.43,61.64,94.09,19.02,77.52,6.59,108.6,Carrot
100.77,47.12,85.98,19.76,76.08,6.49,277.8,Carrot
120.0,60.97,102.76,20.36,77.49,6.43,273.4,Carrot
102.07,59.81,71.81,19.0,77.88,6.44,258.0,Carrot
107.38,40.26,83.34,19.81,79.24,6.59,282.8,Carrot
97.08,55.35,87.01,18.64,75.36,6.55,268.3,Carrot
97.49,61.11,99.46,18.89,75.64,6.48,342.7,Carrot
94.11,64.47,78.27,18.87,77.3,6.62,355.9,Carrot
112.74,60.9,86.82,20.49,69.72,6.52,206.8,Carrot
102.96,53.78,86.94,19.32,77.79,6.43,277.7,Carrot
97.01,68.25,102.48,20.38,74.18,6.56,197.7,Carrot
116.58,80.0,101.36,19.27,75.98,6.5,222.6,Carrot
94.64,66.53,86.47,21.33,73.24,6.55,277.5,Carrot
99.93,64.89,107.22,17.78,72.01,6.55,274.4,Carrot
92.93,48.58,93.19,18.03,73.66,6.51,225.5,Carrot
110.65,54.48,91.64,19.09,72.76,6.5,235.3,Carrot
101.24,49.62,90.05,17.81,75.04,6.49,361.3,Carrot
93.88,71.78,89.55,19.38,75.46,6.47,128.9,Carrot
92.05,72.92,86.4,19.91,74.59,6.6,264.1,Carrot
117.79,56.26,93.82,18.9,74.77,6.58,261.0,Carrot
91.77,59.36,77.41,20.96,76.83,6.41,236.5,Carrot
83.05,68.15,85.65,19.7,78.37,6.61,284.6,Carrot
91.68,48.73,84.15,21.78,74.6,6.37,240.1,Carrot
86.78,54.72,69.75,18.7,77.97,6.47,236.7,Carrot
107.56,73.25,68.95,21.29,75.55,6.56,230.2,Carrot
103.08,57.22,91.4,20.39,75.82,6.6,258.6,Carrot
100.59,68.35,84.22,22.65,73.07,6.48,220.6,Carrot
87.37,76.94,111.46,19.89,73.55,6.55,209.1,Carrot
100.07,69.23,78.0,17.94,73.17,6.49,274.8,Carrot
102.13,56.17,77.05,21.25,74.65,6.6,339.1,Carrot
106.07,62.53,101.41,19.36,77.13,6.56,333.8,Carrot
113.49,51.97,84.86,20.11,80.31,6.37,301.6,Carrot
93.5,59.64,72.88,21.05,73.22,6.53,289.0,Carrot
100.17,52.95,109.76,19.99,71.52,6.52,310.6,Carrot
101.61,56.97,99.63,19.22,75.54,6.6,268.3,Carrot
106.98,65.8,101.81,21.64,79.68,6.44,222.3,Carrot
81.31,58.04,98.5,19.83,75.22,6.48,293.1,Carrot
96.42,55.77,99.56,19.05,76.73,6.48,241.0,Carrot
91.73,58.63,86.99,22.18,76.16,6.48,251.9,Carrot
96.8,67.27,102.82,22.42,75.71,6.6,287.1,Carrot
96.5,54.63,83.59,20.06,77.57,6.57,231.5,Carrot
90.9,76.95,80.93,20.27,78.46,6.62,241.5,Carrot
104.24,63.88,99.8,20.36,69.7,6.49,293.2,Carrot
105.36,56.67,106.48,20.39,76.75,6.62,318.5,Carrot
90.79,55.09,95.26,18.39,72.43,6.41,294.0,Carrot
116.94,59.62,87.77,19.27,70.35,6.54,282.8,Carrot
100.13,57.26,99.3,19.55,72.85,6.45,289.4,Carrot
90.76,62.29,103.66,21.6,75.28,6.33,309.4,Carrot
95.23,50.36,79.11,18.91,74.3,6.45,228.8,Carrot
108.18,67.68,89.66,20.08,76.38,6.49,249.9,Carrot
105.82,51.98,89.96,20.09,73.59,6.56,247.6,Carrot
89.4,57.65,99.07,20.41,75.2,6.5,280.0,Carrot
96.05,69.56,80.09,20.92,76.16,6.51,265.4,Carrot
101.48,45.79,109.35,21.98,77.25,6.56,307.7,Carrot
95.65,63.61,82.36,20.61,75.94,6.56,298.1,Carrot
91.98,63.38,71.01,19.22,81.84,6.43,214.8,Carrot
87.88,64.23,95.56,19.83,72.34,6.58,268.0,Carrot
100.68,55.0,87.69,20.03,77.39,6.55,253.8,Carrot
91.26,59.73,89.27,20.31,73.15,6.62,289.7,Carrot
113.54,58.19,111.25,19.43,75.49,6.49,254.1,Carrot
106.5,64.54,94.11,20.52,72.68,6.47,312.1,Carrot
94.27,60.96,90.7,19.52,73.34,6.55,257.6,Carrot
100.11,51.85,98.65,19.08,72.81,6.49,261.0,Carrot
104.2,55.71,107.26,20.67,78.05,6.53,256.3,Carrot
93.99,56.09,93.9,20.01,76.39,6.49,257.3,Carrot
95.73,55.74,113.98,19.27,77.45,6.57,270.8,Carrot
95.02,44.16,111.0,19.15,72.95,6.46,219.4,Carrot
98.99,55.89,85.09,21.12,76.1,6.57,167.2,Carrot
113.39,57.68,65.31,19.22,76.01,6.59,210.6,Carrot
93.08,61.3,97.46,20.43,77.25,6.59,244.6,Carrot
100.43,60.1,93.48,20.48,78.5,6.49,243.1,Carrot
88.25,51.47,68.45,20.18,75.24,6.42,259.1,Carrot
95.73,51.19,96.9,21.65,71.43,6.52,224.5,Carrot
83.38,55.3,80.98,20.2,76.09,6.44,339.7,Carrot
99.02,53.82,90.89,20.9,76.09,6.47,253.5,Carrot
99.99,60.7,101.69,21.12,75.88,6.35,329.0,Carrot
99.65,69.89,108.77,18.29,75.12,6.55,254.1,Carrot
95.13,49.59,115.54,20.3,75.6,6.63,252.4,Carrot
88.52,67.22,81.04,19.3,73.04,6.6,192.8,Carrot
92.59,68.06,117.45,18.77,74.52,6.41,220.8,Carrot
89.82,66.79,64.04,20.27,75.46,6.51,336.2,Carrot
109.21,63.28,89.18,19.85,76.56,6.53,372.2,Carrot
105.09,60.94,90.36,20.77,78.13,6.44,246.7,Carrot
84.95,50.76,94.61,18.56,74.37,6.58,237.0,Carrot
102.34,74.57,71.86,21.21,78.44,6.4,243.9,Carrot
103.47,66.95,87.61,20.98,75.47,6.38,310.7,Carrot
93.86,67.25,81.33,20.74,73.67,6.31,292.0,Carrot
64.0,66.1,54.82,19.94,75.88,6.92,328.7,Green_Peas
80.0,75.15,54.41,15.94,76.72,7.16,273.4,Green_Peas
77.86,66.47,50.66,17.24,80.27,6.8,277.4,Green_Peas
61.02,74.13,46.74,20.45,74.36,6.99,264.9,Green_Peas
57.65,76.37,67.51,16.19,73.52,6.97,248.8,Green_Peas
68.58,68.89,50.65,17.92,76.18,7.16,215.9,Green_Peas
65.98,81.98,77.15,18.3,76.49,7.14,317.7,Green_Peas
58.74,63.69,68.16,19.45,82.0,7.22,291.6,Green_Peas
70.0,75.73,63.95,18.49,75.44,6.83,274.5,Green_Peas
61.79,84.37,64.48,16.09,73.1,7.03,241.0,Green_Peas
67.56,72.83,59.15,21.43,77.28,7.14,299.7,Green_Peas
45.82,76.02,67.49,20.04,67.07,7.03,253.5,Green_Peas
61.5,69.96,64.79,18.28,80.77,6.87,236.8,Green_Peas
55.74,75.51,50.87,19.48,76.39,7.13,246.8,Green_Peas
69.2,84.35,58.42,16.16,75.87,7.08,223.7,Green_Peas
62.46,68.48,60.05,19.46,77.03,7.13,322.9,Green_Peas
46.8,90.04,79.83,17.19,77.46,7.05,354.8,Green_Peas
50.27,61.9,52.9,15.64,77.26,7.23,323.2,Green_Peas
59.06,74.19,72.81,19.12,76.33,7.05,304.3,Green_Peas
65.14,68.95,62.8,21.63,72.15,6.93,213.5,Green_Peas
62.88,74.01,56.57,18.05,74.95,6.77,252.7,Green_Peas
77.84,67.95,51.73,14.74,75.67,6.89,207.7,Green_Peas
57.68,79.62,60.68,17.71,74.47,7.04,241.6,Green_Peas
70.63,65.18,51.48,17.58,75.16,7.25,241.1,Green_Peas
56.08,79.1,54.73,20.29,75.6,6.9,356.5,Green_Peas
52.5,73.66,64.08,17.5,75.49,7.24,324.1,Green_Peas
55.89,73.7,63.96,18.84,73.81,7.03,294.5,Green_Peas
56.91,85.43,47.27,17.86,83.68,7.18,250.1,Green_Peas
65.22,72.41,73.22,18.79,76.37,6.9,344.4,Green_Peas
49.82,77.74,62.22,21.56,77.58,7.2,250.5,Green_Peas
57.73,67.44,55.74,16.87,73.43,6.71,232.4,Green_Peas
52.6,86.67,72.33,16.11,75.08,6.96,213.3,Green_Peas
79.26,75.1,53.65,18.07,74.68,7.03,216.8,Green_Peas
56.63,72.49,54.84,22.1,74.32,7.02,230.6,Green_Peas
49.82,74.2,45.89,15.97,72.01,6.92,294.1,Green_Peas
52.41,61.54,54.37,16.71,78.59,6.9,192.1,Green_Peas
54.28,79.73,60.33,16.82,71.98,7.01,264.5,Green_Peas
66.3,79.94,80.0,19.7,70.85,7.01,265.8,Green_Peas
58.72,68.98,51.87,15.81,78.51,6.97,256.0,Green_Peas
46.74,55.18,61.63,22.92,77.07,6.88,299.0,Green_Peas
62.05,81.66,64.73,16.12,76.87,7.26,258.6,Green_Peas
52.48,66.82,57.18,19.0,69.5,6.99,214.5,Green_Peas
57.82,82.18,62.59,17.77,72.63,7.06,270.7,Green_Peas
75.8,58.39,49.61,17.55,77.46,7.07,281.5,Green_Peas
65.21,81.11,48.19,20.26,73.4,6.95,323.7,Green_Peas
50.43,85.7,53.09,15.78,74.8,6.99,322.9,Green_Peas
68.87,79.34,62.17,21.24,73.89,6.83,262.7,Green_Peas
50.13,86.13,72.02,18.72,76.51,6.8,221.8,Green_Peas
60.38,90.31,60.18,19.09,72.48,6.94,220.5,Green_Peas
63.63,69.21,48.5,19.35,74.51,6.89,269.2,Green_Peas
64.97,70.74,55.28,16.62,75.11,7.03,311.4,Green_Peas
66.96,89.4,65.03,17.62,77.14,6.9,387.0,Green_Peas
52.09,62.72,72.04,17.15,72.45,7.1,283.6,Green_Peas
55.53,78.23,70.29,16.78,75.49,6.96,289.0,Green_Peas
56.59,86.92,64.59,19.36,76.07,7.2,248.8,Green_Peas
57.6,81.9,54.0,14.03,72.23,7.0,240.4,Green_Peas
54.98,88.46,46.32,15.05,73.51,6.99,272.7,Green_Peas
46.13,90.93,64.97,18.21,71.87,6.94,211.3,Green_Peas
57.82,65.04,56.74,15.96,74.67,7.32,237.1,Green_Peas
59.34,86.99,56.64,19.65,77.69,7.13,273.2,Green_Peas
54.9,79.33,61.57,18.47,80.43,7.03,307.9,Green_Peas
50.22,79.13,45.94,16.84,74.6,6.97,251.5,Green_Peas
64.08,76.14,65.4,19.27,75.68,7.01,248.3,Green_Peas
54.2,94.32,63.07,18.23,74.72,7.06,252.0,Green_Peas
69.11,69.72,59.8,18.4,76.8,6.89,321.8,Green_Peas
58.14,69.09,58.28,17.24,73.58,7.01,275.3,Green_Peas
54.47,79.6,66.31,16.32,75.19,6.87,261.9,Green_Peas
74.05,81.6,58.18,21.03,75.86,6.9,254.3,Green_Peas
58.22,86.94,52.12,18.9,80.07,7.03,196.0,Green_Peas
58.95,62.93,40.0,20.4,74.78,7.19,253.9,Green_Peas
54.78,72.17,44.83,17.98,75.82,6.88,267.5,Green_Peas
59.82,85.92,57.03,17.16,73.79,7.02,235.0,Green_Peas
52.01,81.53,56.01,19.9,73.6,6.78,231.9,Green_Peas
80.0,72.47,66.43,14.11,72.99,6.96,239.1,Green_Peas
53.17,77.68,40.85,19.19,72.29,7.03,282.3,Green_Peas
55.02,84.29,55.62,17.38,74.05,7.09,215.1,Green_Peas
56.45,59.71,50.47,16.09,81.01,6.83,276.6,Green_Peas
45.88,82.31,51.93,19.32,69.68,7.0,243.0,Green_Peas
71.06,91.51,59.91,17.4,70.9,6.91,315.3,Green_Peas
64.93,82.63,58.83,20.29,73.48,6.98,292.1,Green_Peas
53.79,69.3,58.06,19.34,76.61,7.03,269.8,Green_Peas
47.98,100.0,64.97,21.37,77.17,6.98,314.3,Green_Peas
58.1,73.66,58.85,19.24,75.81,6.97,247.4,Green_Peas
60.09,83.08,61.67,20.82,75.53,7.04,240.5,Green_Peas
54.48,77.18,53.53,21.21,74.12,6.92,252.0,Green_Peas
63.01,62.08,56.53,19.15,73.14,7.38,219.3,Green_Peas
67.73,59.83,57.66,15.64,72.64,7.29,205.7,Green_Peas
74.84,77.6,52.4,19.17,78.15,7.12,254.8,Green_Peas
60.84,73.9,61.42,20.8,70.92,7.09,204.1,Green_Peas
63.68,71.25,79.31,14.95,75.41,7.12,297.9,Green_Peas
