crop,temperature,humidity,rainfall,area,water_requirement
Ridge_Gourd,37.81,52.89,0.48,1.0,1.37
Ridge_Gourd,23.04,77.94,11.59,1.0,1.09
Ridge_Gourd,29.41,35.5,11.88,1.0,1.42
Ridge_Gourd,28.0,53.48,10.01,1.0,1.29
Ridge_Gourd,15.61,52.19,1.13,1.0,1.2
Ridge_Gourd,16.26,58.29,8.24,1.0,1.16
Ridge_Gourd,19.65,22.68,4.53,1.0,1.41
Ridge_Gourd,31.28,47.12,5.27,1.0,1.36
Ridge_Gourd,28.47,66.3,5.82,1.0,1.21
Ridge_Gourd,28.88,63.8,9.5,1.0,1.23
Ridge_Gourd,19.27,86.91,10.02,1.0,1.01
Ridge_Gourd,32.02,37.76,12.34,1.0,1.43
Ridge_Gourd,27.99,37.0,0.19,1.0,1.4
Ridge_Gourd,33.14,52.72,11.3,1.0,1.34
Ridge_Gourd,33.55,29.36,6.47,1.0,1.5
Ridge_Gourd,28.59,88.69,4.1,1.0,1.06
Ridge_Gourd,33.18,77.43,3.84,1.0,1.17
Ridge_Gourd,32.58,80.65,8.23,1.0,1.14
Ridge_Gourd,31.72,62.19,13.27,1.0,1.26
Ridge_Gourd,32.83,67.27,9.85,1.0,1.24
Ridge_Gourd,39.79,36.98,7.32,1.0,1.5
Ridge_Gourd,16.07,44.13,13.13,1.0,1.25
Ridge_Gourd,37.07,52.14,9.71,1.0,1.37
Ridge_Gourd,16.51,37.6,11.62,1.0,1.29
Ridge_Gourd,16.46,84.27,12.41,1.0,1.01
Ridge_Gourd,15.13,71.42,12.18,1.0,1.08
Ridge_Gourd,23.29,29.55,4.02,1.0,1.4
Ridge_Gourd,16.18,49.95,1.19,1.0,1.21
Ridge_Gourd,33.63,56.18,1.67,1.0,1.32
Ridge_Gourd,21.04,30.13,12.45,1.0,1.38
Ridge_Gourd,21.07,78.61,3.87,1.0,1.07
Ridge_Gourd,28.79,37.44,0.29,1.0,1.4
Ridge_Gourd,27.86,62.59,5.78,1.0,1.23
Ridge_Gourd,19.16,44.62,13.28,1.0,1.27
Ridge_Gourd,26.76,37.15,5.26,1.0,1.39
Ridge_Gourd,24.93,68.04,7.12,1.0,1.17
Ridge_Gourd,36.98,61.8,10.33,1.0,1.3
Ridge_Gourd,39.75,41.17,2.67,1.0,1.47
Ridge_Gourd,30.43,48.24,10.93,1.0,1.34
Ridge_Gourd,29.42,58.68,1.77,1.0,1.27
Rubber,16.06,66.45,12.49,1.0,1.11
Rubber,30.01,29.25,5.05,1.0,1.47
Rubber,18.52,48.73,14.16,1.0,1.24
Rubber,28.42,87.64,6.39,1.0,1.07
Rubber,20.41,70.31,13.5,1.0,1.12
Rubber,26.8,67.0,3.09,1.0,1.19
Rubber,32.8,48.2,5.67,1.0,1.36
Rubber,32.65,67.53,10.62,1.0,1.23
Rubber,15.82,37.92,4.86,1.0,1.28
Rubber,24.6,26.59,11.44,1.0,1.43
Rubber,15.23,21.34,8.37,1.0,1.38
Rubber,22.61,66.85,1.71,1.0,1.16
Rubber,25.36,85.86,4.45,1.0,1.06
Rubber,28.52,53.87,4.35,1.0,1.29
Rubber,35.99,40.77,6.74,1.0,1.44
Rubber,22.69,57.84,1.29,1.0,1.22
Rubber,32.42,78.64,3.43,1.0,1.16
Rubber,26.55,21.99,0.79,1.0,1.48
Rubber,38.38,23.31,12.68,1.0,1.58
Rubber,26.3,33.0,5.57,1.0,1.41
Rubber,16.09,78.27,0.88,1.0,1.04
Rubber,23.59,29.71,2.18,1.0,1.4
Rubber,24.02,56.74,12.88,1.0,1.24
Rubber,34.06,59.13,3.66,1.0,1.3
Rubber,18.0,48.11,3.3,1.0,1.24
Rubber,38.47,49.15,4.85,1.0,1.4
Rubber,20.67,68.9,8.51,1.0,1.13
Rubber,24.2,37.72,9.88,1.0,1.36
Rubber,29.99,31.97,11.89,1.0,1.45
Rubber,26.85,38.65,9.83,1.0,1.38
Rubber,39.12,77.86,8.97,1.0,1.21
Rubber,25.45,34.82,3.01,1.0,1.39
Rubber,25.38,77.76,4.44,1.0,1.11
Rubber,20.6,83.38,10.69,1.0,1.04
Rubber,35.71,79.59,4.71,1.0,1.17
Rubber,33.34,67.11,11.72,1.0,1.24
Rubber,35.5,22.87,13.69,1.0,1.56
Rubber,20.87,68.93,13.65,1.0,1.13
Rubber,35.3,87.07,5.23,1.0,1.12
Rubber,16.68,72.9,4.78,1.0,1.08
Rubber,29.45,50.51,4.38,1.0,1.32
Rubber,31.68,22.44,14.52,1.0,1.53
Rubber,34.98,41.6,3.03,1.0,1.43
Rubber,25.82,86.65,7.12,1.0,1.06
Rubber,33.54,48.01,9.44,1.0,1.37
Rubber,20.51,29.71,1.14,1.0,1.38
Rubber,39.76,21.64,14.33,1.0,1.61
Rubber,23.54,23.97,7.61,1.0,1.44
Rubber,23.11,88.93,8.34,1.0,1.02
Rubber,19.05,28.35,4.93,1.0,1.37
Safflower,20.43,81.94,11.73,1.0,1.05
Safflower,18.26,52.85,13.55,1.0,1.21
Safflower,18.04,57.1,14.52,1.0,1.19
Safflower,16.95,52.17,0.88,1.0,1.21
Safflower,34.35,65.16,14.05,1.0,1.26
Safflower,38.92,23.64,9.52,1.0,1.59
Safflower,39.97,51.22,14.3,1.0,1.4
Safflower,18.46,25.75,9.45,1.0,1.38
Safflower,21.32,20.73,6.61,1.0,1.44
Safflower,24.93,63.33,11.83,1.0,1.2
Safflower,35.06,41.15,10.99,1.0,1.43
Safflower,32.49,51.23,5.77,1.0,1.34
Safflower,30.59,62.06,2.36,1.0,1.25
Safflower,17.75,86.3,12.35,1.0,1.0
Safflower,28.42,31.66,14.25,1.0,1.44
Safflower,29.05,23.87,5.13,1.0,1.49
Safflower,28.54,72.42,10.6,1.0,1.17
Safflower,37.53,25.36,2.78,1.0,1.56
Safflower,21.54,68.79,13.96,1.0,1.14
Safflower,18.44,63.14,7.85,1.0,1.15
Safflower,23.21,89.93,3.68,1.0,1.02
Safflower,20.53,82.64,7.66,1.0,1.05
Safflower,30.11,60.48,14.92,1.0,1.26
Safflower,20.04,50.07,6.89,1.0,1.25
Safflower,23.7,41.92,8.7,1.0,1.33
Safflower,18.03,35.64,1.2,1.0,1.32
Safflower,29.63,87.34,14.7,1.0,1.08
Safflower,35.47,33.16,3.25,1.0,1.49
Safflower,26.34,46.86,13.98,1.0,1.32
Safflower,16.36,53.59,9.36,1.0,1.19
Safflower,38.44,22.0,8.31,1.0,1.59
Safflower,19.89,43.4,6.01,1.0,1.29
Safflower,17.27,43.37,13.54,1.0,1.26
Safflower,31.14,86.68,11.0,1.0,1.09
Safflower,37.89,68.36,8.4,1.0,1.27
Safflower,26.02,79.71,10.11,1.0,1.1
Safflower,16.1,74.11,6.23,1.0,1.07
Safflower,20.21,79.17,2.25,1.0,1.07
Safflower,24.08,44.62,13.31,1.0,1.31
Safflower,17.79,75.64,13.26,1.0,1.07
Safflower,25.0,29.87,11.12,1.0,1.42
Safflower,23.28,60.23,4.67,1.0,1.21
Safflower,31.42,32.53,6.77,1.0,1.46
Safflower,22.66,28.3,1.32,1.0,1.41
Safflower,36.29,83.94,6.77,1.0,1.15
Safflower,30.23,34.22,0.25,1.0,1.44
Safflower,26.28,32.79,0.01,1.0,1.41
Safflower,28.09,67.06,14.45,1.0,1.2
Safflower,19.89,48.28,13.71,1.0,1.26
Safflower,34.95,47.76,6.87,1.0,1.38
Sapota,35.34,20.93,4.74,1.0,1.57
Sapota,29.19,85.04,2.83,1.0,1.09
Sapota,37.79,21.24,10.26,1.0,1.59
Sapota,20.66,56.09,10.9,1.0,1.21
Sapota,16.89,68.25,2.51,1.0,1.11
Sapota,24.28,83.92,12.53,1.0,1.06
Sapota,31.96,41.66,8.32,1.0,1.4
Sapota,34.7,48.25,7.96,1.0,1.38
Sapota,32.79,59.72,3.98,1.0,1.29
Sapota,24.77,75.86,1.24,1.0,1.12
Sapota,38.52,89.98,6.03,1.0,1.12
Sapota,32.12,86.66,8.29,1.0,1.1
Sapota,21.13,78.81,13.25,1.0,1.07
Sapota,31.73,42.88,6.39,1.0,1.39
Sapota,30.34,24.96,0.08,1.0,1.5
Sapota,32.15,77.89,14.05,1.0,1.16
Sapota,26.72,57.65,14.75,1.0,1.25
Sapota,33.19,46.39,0.83,1.0,1.38
Sapota,23.44,61.98,14.6,1.0,1.2
Sapota,38.6,52.53,11.93,1.0,1.38
Sapota,20.15,58.32,4.06,1.0,1.19
Sapota,18.89,22.8,0.95,1.0,1.4
Sapota,24.95,24.52,2.2,1.0,1.45
Sapota,34.64,82.89,6.87,1.0,1.14
Sapota,19.26,53.91,13.92,1.0,1.22
Sapota,27.63,83.06,4.78,1.0,1.09
Sapota,39.02,53.8,6.48,1.0,1.38
Sapota,31.71,68.28,2.87,1.0,1.22
Sapota,39.2,69.54,1.67,1.0,1.27
Sapota,18.73,58.27,3.25,1.0,1.18
Sapota,36.44,55.15,9.33,1.0,1.35
Sapota,27.91,89.06,5.32,1.0,1.06
Sapota,25.27,43.29,1.81,1.0,1.33
Sapota,30.99,35.94,3.17,1.0,1.43
Sapota,15.55,22.54,5.89,1.0,1.37
Sapota,22.46,63.71,0.32,1.0,1.18
Sapota,35.94,59.67,0.27,1.0,1.31
Sapota,24.22,21.79,9.2,1.0,1.46
Sapota,18.03,72.66,13.87,1.0,1.09
Sapota,25.14,25.97,3.26,1.0,1.44
Sapota,39.51,60.04,9.5,1.0,1.34
Sapota,20.22,48.28,8.96,1.0,1.26
Sapota,21.67,37.44,5.84,1.0,1.34
Sapota,16.08,57.92,12.85,1.0,1.17
Sapota,39.39,83.37,10.52,1.0,1.17
Sapota,32.86,42.6,5.68,1.0,1.4
Sapota,21.5,35.49,2.86,1.0,1.35
Sapota,39.21,69.13,5.0,1.0,1.27
Sapota,17.14,43.99,8.53,1.0,1.26
Sapota,23.84,54.87,0.94,1.0,1.25
Sesame,17.47,50.02,1.7,1.0,1.22
Sesame,25.25,59.81,8.52,1.0,1.23
Sesame,18.15,29.08,3.17,1.0,1.36
Sesame,20.81,85.45,12.48,1.0,1.03
Sesame,32.94,39.51,0.69,1.0,1.42
Sesame,39.93,57.8,13.51,1.0,1.36
Sesame,38.73,37.45,5.61,1.0,1.49
Sesame,22.3,60.28,11.33,1.0,1.2
Sesame,31.07,73.16,11.98,1.0,1.18
Sesame,36.48,37.3,8.25,1.0,1.47
Sesame,15.05,74.36,6.41,1.0,1.06
Sesame,31.82,22.3,3.35,1.0,1.53
Sesame,18.92,75.14,7.49,1.0,1.08
Sesame,30.34,52.18,8.03,1.0,1.32
Sesame,18.58,23.51,0.35,1.0,1.4
Sesame,29.14,78.49,6.27,1.0,1.13
Sesame,22.99,69.72,4.04,1.0,1.15
Sesame,22.01,74.51,1.8,1.0,1.11
Sesame,29.72,30.24,0.81,1.0,1.46
Sesame,16.38,67.07,12.8,1.0,1.11
Sesame,15.87,55.23,3.26,1.0,1.18
Sesame,23.5,70.56,13.07,1.0,1.14
Sesame,32.21,45.04,0.23,1.0,1.38
Sesame,17.24,81.31,9.05,1.0,1.03
Sesame,33.09,72.46,3.13,1.0,1.2
Sesame,21.52,67.68,5.3,1.0,1.15
Sesame,35.52,27.95,1.13,1.0,1.53
Sesame,38.6,58.55,1.48,1.0,1.34
Sesame,24.27,63.27,2.35,1.0,1.2
Sesame,26.06,77.13,7.99,1.0,1.12
Sesame,35.52,52.32,5.56,1.0,1.36
Sesame,21.14,32.63,12.15,1.0,1.36
Sesame,24.45,89.99,0.77,1.0,1.03
Sesame,15.02,38.51,12.91,1.0,1.27
Sesame,18.59,75.07,3.91,1.0,1.08
Sesame,34.54,27.72,1.03,1.0,1.52
Sesame,19.97,66.3,9.48,1.0,1.14
Sesame,34.37,28.72,13.91,1.0,1.51
Sesame,24.71,28.93,14.28,1.0,1.42
Sesame,27.17,85.64,5.81,1.0,1.07
Sesame,15.96,30.15,6.17,1.0,1.33
Sesame,28.88,81.03,10.98,1.0,1.11
Sesame,24.09,88.46,3.65,1.0,1.03
Sesame,15.67,82.74,10.87,1.0,1.01
Sesame,33.15,46.6,3.3,1.0,1.38
Sesame,25.5,65.49,12.95,1.0,1.19
Sesame,37.59,42.17,2.76,1.0,1.45
Sesame,18.52,63.64,6.09,1.0,1.15
Sesame,39.61,86.57,10.49,1.0,1.15
Sesame,37.83,89.25,2.11,1.0,1.12
Sorghum,38.19,43.19,6.24,1.0,1.44
Sorghum,39.13,24.42,13.06,1.0,1.58
Sorghum,28.38,53.45,2.71,1.0,1.29
Sorghum,21.23,86.44,11.29,1.0,1.03
Sorghum,36.26,50.96,4.75,1.0,1.37
Sorghum,19.69,65.05,7.49,1.0,1.15
Sorghum,24.68,71.42,13.62,1.0,1.15
Sorghum,39.3,24.33,6.54,1.0,1.59
Sorghum,33.28,44.93,10.36,1.0,1.39
Sorghum,25.86,88.56,6.63,1.0,1.04
Sorghum,20.09,69.14,7.46,1.0,1.13
Sorghum,33.24,69.11,5.39,1.0,1.23
Sorghum,23.78,85.69,2.21,1.0,1.05
Sorghum,15.77,33.97,5.93,1.0,1.31
Sorghum,31.77,62.55,6.21,1.0,1.26
Sorghum,27.17,25.0,11.78,1.0,1.47
Sorghum,35.36,65.22,2.25,1.0,1.27
Sorghum,35.31,38.82,2.84,1.0,1.45
Sorghum,30.53,55.36,10.28,1.0,1.3
Sorghum,33.84,77.78,3.85,1.0,1.17
Sorghum,34.04,72.46,4.56,1.0,1.21
Sorghum,20.04,74.81,3.83,1.0,1.09
Sorghum,29.98,76.13,9.69,1.0,1.15
Sorghum,15.97,87.21,0.25,1.0,0.99
Sorghum,24.91,71.11,4.37,1.0,1.15
Sorghum,16.94,35.6,4.21,1.0,1.31
Sorghum,33.03,85.27,3.52,1.0,1.11
Sorghum,24.39,54.46,7.78,1.0,1.25
Sorghum,34.73,26.59,14.85,1.0,1.53
Sorghum,22.38,54.14,11.16,1.0,1.24
Sorghum,19.59,41.16,10.47,1.0,1.3
Sorghum,23.73,85.91,12.58,1.0,1.05
Sorghum,32.9,58.85,6.58,1.0,1.29
Sorghum,39.65,70.84,9.5,1.0,1.26
Sorghum,16.21,21.52,9.17,1.0,1.39
Sorghum,24.05,41.23,11.89,1.0,1.34
Sorghum,18.71,82.31,11.4,1.0,1.04
Sorghum,30.75,72.86,8.41,1.0,1.18
Sorghum,29.46,36.86,6.42,1.0,1.41
Sorghum,26.38,78.69,4.41,1.0,1.11
Sorghum,24.78,42.07,13.85,1.0,1.34
Sorghum,33.46,60.12,8.49,1.0,1.29
Sorghum,25.71,35.28,9.51,1.0,1.39
Sorghum,32.1,25.91,2.58,1.0,1.51
Sorghum,30.73,23.33,10.62,1.0,1.51
Sorghum,16.02,60.24,14.06,1.0,1.15
Sorghum,24.31,34.11,14.86,1.0,1.38
Sorghum,26.64,59.94,0.07,1.0,1.24
Sorghum,19.13,85.99,10.29,1.0,1.02
Sorghum,24.86,23.01,6.52,1.0,1.46
Soybean,31.14,55.55,1.68,1.0,1.3
Soybean,18.03,24.31,14.42,1.0,1.39
Soybean,29.35,72.24,2.01,1.0,1.18
Soybean,33.07,67.52,5.45,1.0,1.24
Soybean,20.71,56.3,8.89,1.0,1.21
Soybean,21.93,47.51,9.71,1.0,1.28
Soybean,21.4,26.4,8.13,1.0,1.41
Soybean,37.5,21.97,11.49,1.0,1.59
Soybean,24.54,41.37,13.65,1.0,1.34
Soybean,36.08,30.7,5.33,1.0,1.51
Soybean,22.95,41.38,4.84,1.0,1.32
Soybean,27.68,60.51,12.72,1.0,1.24
Soybean,17.64,47.17,5.51,1.0,1.24
Soybean,26.07,36.75,13.07,1.0,1.38
Soybean,37.29,52.57,4.34,1.0,1.37
Soybean,29.29,20.36,14.68,1.0,1.52
Soybean,21.77,86.7,0.36,1.0,1.03
Soybean,26.88,73.48,0.26,1.0,1.15
Soybean,37.03,88.41,5.99,1.0,1.12
Soybean,30.15,36.09,1.65,1.0,1.42
Soybean,36.51,22.06,8.16,1.0,1.58
Soybean,38.14,80.49,6.08,1.0,1.18
Soybean,25.38,86.08,1.05,1.0,1.06
Soybean,15.84,41.44,4.52,1.0,1.26
Soybean,37.23,34.46,4.63,1.0,1.5
Soybean,20.24,52.44,8.1,1.0,1.23
Soybean,33.11,66.34,1.67,1.0,1.24
Soybean,24.35,74.72,9.52,1.0,1.12
Soybean,39.94,27.22,3.35,1.0,1.57
Soybean,16.98,80.85,2.81,1.0,1.03
Soybean,25.29,56.33,0.02,1.0,1.25
Soybean,36.28,89.67,9.31,1.0,1.11
Soybean,25.27,56.12,0.21,1.0,1.25
Soybean,31.99,59.96,12.85,1.0,1.28
Soybean,30.63,41.51,4.87,1.0,1.39
Soybean,17.14,24.05,3.44,1.0,1.38
Soybean,31.46,44.59,6.5,1.0,1.38
Soybean,17.74,25.46,7.84,1.0,1.38
Soybean,31.46,60.69,7.68,1.0,1.27
Soybean,39.6,21.01,2.14,1.0,1.61
Soybean,33.14,28.72,2.58,1.0,1.5
Soybean,37.43,33.53,12.7,1.0,1.5
Soybean,28.57,37.05,5.72,1.0,1.4
Soybean,20.04,26.59,2.32,1.0,1.39
Soybean,31.42,61.09,3.85,1.0,1.27
Soybean,20.35,88.58,5.8,1.0,1.01
Soybean,38.66,26.16,14.93,1.0,1.57
Soybean,39.28,77.18,13.06,1.0,1.21
Soybean,36.67,78.98,12.82,1.0,1.18
Soybean,39.71,43.1,10.08,1.0,1.46
Spinach,28.6,41.34,2.74,1.0,1.37
Spinach,25.0,22.25,6.63,1.0,1.47
Spinach,39.25,30.79,4.58,1.0,1.54
Spinach,17.26,43.46,11.92,1.0,1.26
Spinach,38.55,55.99,8.87,1.0,1.36
Spinach,26.31,38.58,6.64,1.0,1.37
Spinach,39.67,66.45,8.12,1.0,1.29
Spinach,27.15,56.15,7.49,1.0,1.26
Spinach,30.07,62.91,8.43,1.0,1.24
Spinach,27.28,73.11,4.34,1.0,1.15
Spinach,23.26,67.36,4.89,1.0,1.16
Spinach,20.85,70.55,10.27,1.0,1.12
Spinach,28.42,77.11,4.12,1.0,1.14
Spinach,27.41,59.56,11.63,1.0,1.24
Spinach,25.44,39.5,3.94,1.0,1.36
Spinach,25.55,67.72,4.33,1.0,1.18
Spinach,20.0,86.17,6.87,1.0,1.02
Spinach,38.61,61.33,5.34,1.0,1.32
Spinach,17.83,79.59,13.59,1.0,1.05
Spinach,22.85,69.9,5.56,1.0,1.14
Spinach,23.01,54.44,3.82,1.0,1.24
Spinach,39.57,27.13,9.99,1.0,1.57
Spinach,24.27,63.95,11.94,1.0,1.19
Spinach,21.68,67.05,8.12,1.0,1.15
Spinach,39.56,69.33,5.15,1.0,1.27
Spinach,25.88,60.99,0.45,1.0,1.22
Spinach,24.0,40.44,9.71,1.0,1.34
Spinach,30.15,39.09,3.95,1.0,1.4
Spinach,30.5,50.31,12.57,1.0,1.33
Spinach,24.87,27.23,10.05,1.0,1.43
Spinach,28.52,84.18,8.83,1.0,1.09
Spinach,29.2,57.3,9.16,1.0,1.27
Spinach,23.05,34.41,5.92,1.0,1.37
Spinach,21.54,34.61,3.44,1.0,1.36
Spinach,31.95,70.02,0.39,1.0,1.21
Spinach,34.49,84.03,14.87,1.0,1.13
Spinach,38.03,83.23,7.66,1.0,1.16
Spinach,21.44,85.98,1.26,1.0,1.03
Spinach,17.75,59.46,6.6,1.0,1.17
Spinach,23.55,60.67,5.57,1.0,1.21
Spinach,36.9,39.05,10.54,1.0,1.46
Spinach,18.96,58.79,11.48,1.0,1.18
Spinach,15.12,78.5,7.85,1.0,1.03
Spinach,36.61,33.86,10.69,1.0,1.49
Spinach,37.12,33.75,0.21,1.0,1.5
Spinach,30.02,70.75,13.98,1.0,1.19
Spinach,32.86,48.96,3.88,1.0,1.36
Spinach,37.78,53.94,3.51,1.0,1.37
Spinach,33.12,83.74,8.28,1.0,1.13
Spinach,25.15,64.62,8.67,1.0,1.19
Strawberry,15.59,28.62,2.87,1.0,1.34
Strawberry,25.54,61.49,14.08,1.0,1.22
Strawberry,39.33,63.63,13.35,1.0,1.31
Strawberry,38.5,33.65,6.86,1.0,1.51
Strawberry,26.11,74.51,4.5,1.0,1.14
Strawberry,23.07,32.29,13.8,1.0,1.38
Strawberry,15.04,85.19,13.4,1.0,0.99
Strawberry,29.96,82.98,13.25,1.0,1.11
Strawberry,31.89,81.71,1.35,1.0,1.13
Strawberry,24.86,61.21,1.41,1.0,1.21
Strawberry,29.15,71.97,4.07,1.0,1.18
Strawberry,28.25,40.51,13.12,1.0,1.38
Strawberry,21.57,49.43,12.5,1.0,1.26
Strawberry,23.67,80.59,10.69,1.0,1.08
Strawberry,30.96,65.81,14.12,1.0,1.23
Strawberry,15.01,78.43,3.52,1.0,1.03
Strawberry,36.61,56.98,5.79,1.0,1.33
Strawberry,25.22,47.7,0.88,1.0,1.3
Strawberry,27.12,73.95,12.48,1.0,1.15
Strawberry,28.51,66.17,10.47,1.0,1.21
Strawberry,38.72,25.84,11.76,1.0,1.57
Strawberry,35.03,46.05,11.28,1.0,1.4
Strawberry,23.12,74.41,7.35,1.0,1.12
Strawberry,24.02,76.97,11.04,1.0,1.11
Strawberry,26.29,55.74,5.82,1.0,1.26
Strawberry,21.56,49.49,2.91,1.0,1.26
Strawberry,36.19,88.09,13.31,1.0,1.12
Strawberry,16.03,87.06,5.86,1.0,0.99
Strawberry,18.27,57.85,4.27,1.0,1.18
Strawberry,22.07,33.34,8.04,1.0,1.37
Strawberry,38.75,79.32,14.89,1.0,1.2
Strawberry,38.58,71.6,4.22,1.0,1.25
Strawberry,20.27,37.38,9.59,1.0,1.33
Strawberry,33.15,85.66,2.79,1.0,1.11
Strawberry,15.86,29.15,11.05,1.0,1.34
Strawberry,22.99,64.13,4.92,1.0,1.18
Strawberry,20.59,20.91,12.6,1.0,1.43
Strawberry,34.51,60.18,14.79,1.0,1.3
Strawberry,16.24,52.28,2.22,1.0,1.2
Strawberry,20.41,54.27,9.06,1.0,1.22
Strawberry,29.25,45.76,0.14,1.0,1.35
Strawberry,31.25,84.74,10.03,1.0,1.11
Strawberry,39.59,79.26,7.73,1.0,1.2
Strawberry,21.67,56.51,2.37,1.0,1.22
Strawberry,36.43,34.13,4.03,1.0,1.49
Strawberry,31.28,65.35,11.73,1.0,1.24
Strawberry,18.65,54.62,1.33,1.0,1.21
Strawberry,32.47,82.37,14.07,1.0,1.13
Strawberry,30.1,34.14,10.83,1.0,1.43
Strawberry,18.18,41.54,4.77,1.0,1.28
Sugarcane,20.23,32.92,6.85,1.0,1.35
Sugarcane,38.79,83.45,3.07,1.0,1.17
Sugarcane,36.42,46.22,12.46,1.0,1.41
Sugarcane,33.34,68.34,8.0,1.0,1.23
Sugarcane,39.67,20.37,12.41,1.0,1.62
Sugarcane,31.25,81.33,7.4,1.0,1.13
Sugarcane,24.15,51.74,12.96,1.0,1.27
Sugarcane,34.41,26.72,1.01,1.0,1.52
Sugarcane,18.66,54.45,8.53,1.0,1.21
Sugarcane,20.23,60.17,0.09,1.0,1.18
Sugarcane,26.64,70.6,0.92,1.0,1.17
Sugarcane,39.83,33.64,7.58,1.0,1.53
Sugarcane,30.37,58.85,13.79,1.0,1.27
Sugarcane,15.42,71.85,2.15,1.0,1.08
Sugarcane,35.38,71.22,10.12,1.0,1.23
Sugarcane,37.71,27.02,13.62,1.0,1.55
Sugarcane,28.29,39.28,0.3,1.0,1.38
Sugarcane,34.16,60.72,7.79,1.0,1.29
Sugarcane,24.24,37.8,2.15,1.0,1.36
Sugarcane,17.77,62.53,11.57,1.0,1.15
Sugarcane,39.18,73.32,5.27,1.0,1.24
Sugarcane,36.38,63.52,14.38,1.0,1.29
Sugarcane,20.73,30.78,0.84,1.0,1.37
Sugarcane,37.23,70.31,0.29,1.0,1.25
Sugarcane,26.67,86.73,10.09,1.0,1.06
Sugarcane,23.19,43.98,12.16,1.0,1.31
Sugarcane,31.63,81.36,9.81,1.0,1.13
Sugarcane,20.88,60.0,5.4,1.0,1.19
Sugarcane,26.66,32.45,9.78,1.0,1.41
Sugarcane,35.75,59.98,4.86,1.0,1.31
Sugarcane,33.88,28.83,4.44,1.0,1.5
Sugarcane,19.3,56.11,13.22,1.0,1.2
Sugarcane,20.98,79.55,9.43,1.0,1.07
Sugarcane,16.89,69.83,3.3,1.0,1.1
Sugarcane,26.08,23.46,1.19,1.0,1.47
Sugarcane,29.62,53.9,4.02,1.0,1.3
Sugarcane,24.23,69.56,6.03,1.0,1.16
Sugarcane,33.86,66.48,3.44,1.0,1.25
Sugarcane,38.86,27.72,4.06,1.0,1.56
Sugarcane,22.86,52.41,8.0,1.0,1.25
Sugarcane,20.05,84.77,12.93,1.0,1.03
Sugarcane,19.82,80.36,1.83,1.0,1.06
Sugarcane,34.53,34.14,0.77,1.0,1.47
Sugarcane,28.82,80.43,4.75,1.0,1.12
Sugarcane,18.78,32.57,3.66,1.0,1.34
Sugarcane,19.15,28.96,0.7,1.0,1.37
Sugarcane,21.41,30.42,0.87,1.0,1.38
Sugarcane,26.28,24.01,3.31,1.0,1.47
Sugarcane,31.67,28.11,10.02,1.0,1.49
Sugarcane,37.25,45.08,5.19,1.0,1.42
Sunflower,15.32,45.75,9.55,1.0,1.23
Sunflower,16.61,33.86,1.23,1.0,1.32
Sunflower,23.79,49.27,11.1,1.0,1.28
Sunflower,34.79,32.44,7.2,1.0,1.49
Sunflower,37.51,78.06,3.64,1.0,1.2
Sunflower,19.71,61.09,14.47,1.0,1.17
Sunflower,15.01,83.91,9.45,1.0,1.0
Sunflower,36.82,32.36,3.96,1.0,1.51
Sunflower,15.06,68.67,11.62,1.0,1.09
Sunflower,24.22,64.43,4.54,1.0,1.19
Sunflower,18.32,27.86,4.18,1.0,1.37
Sunflower,33.15,47.02,10.17,1.0,1.37
Sunflower,31.26,58.96,6.94,1.0,1.28
Sunflower,36.3,69.4,0.05,1.0,1.25
Sunflower,33.45,26.77,13.74,1.0,1.51
Sunflower,24.94,65.96,10.26,1.0,1.18
Sunflower,25.09,72.54,9.51,1.0,1.14
Sunflower,23.56,24.76,13.85,1.0,1.44
Sunflower,36.31,65.72,11.11,1.0,1.27
Sunflower,15.3,86.37,12.59,1.0,0.99
Sunflower,27.13,29.95,5.24,1.0,1.44
Sunflower,36.91,61.92,0.29,1.0,1.3
Sunflower,22.47,47.6,13.75,1.0,1.28
Sunflower,35.96,44.94,13.47,1.0,1.41
Sunflower,15.41,83.58,6.02,1.0,1.0
Sunflower,34.06,24.28,8.36,1.0,1.54
Sunflower,23.82,73.87,0.35,1.0,1.12
Sunflower,38.25,30.79,13.35,1.0,1.53
Sunflower,39.76,67.52,12.08,1.0,1.29
Sunflower,20.11,87.57,7.51,1.0,1.01
Sunflower,21.67,85.4,1.15,1.0,1.04
Sunflower,37.32,63.59,3.95,1.0,1.29
Sunflower,16.92,58.41,6.37,1.0,1.17
Sunflower,29.95,54.03,2.38,1.0,1.3
Sunflower,24.91,37.13,1.93,1.0,1.37
Sunflower,15.16,77.76,11.11,1.0,1.04
Sunflower,32.36,73.54,14.88,1.0,1.19
Sunflower,27.0,26.83,13.34,1.0,1.45
Sunflower,32.83,24.22,7.45,1.0,1.53
Sunflower,24.67,54.34,7.82,1.0,1.26
Sunflower,31.44,42.05,4.27,1.0,1.39
Sunflower,34.61,49.57,8.52,1.0,1.37
Sunflower,25.85,55.59,10.88,1.0,1.26
Sunflower,31.63,61.32,5.06,1.0,1.27
Sunflower,28.48,88.55,8.84,1.0,1.06
Sunflower,26.36,31.93,5.22,1.0,1.42
Sunflower,36.84,62.47,4.77,1.0,1.3
Sunflower,17.18,42.57,13.63,1.0,1.27
Sunflower,28.68,56.61,13.49,1.0,1.27
Sunflower,39.31,67.29,2.22,1.0,1.28
