record_id,district_code,latitude,longitude,field_id,area_m2,crop_name,crop_type,season,agro_climatic_zone,soil_n,soil_p,soil_k,soil_ph,organic_carbon,soil_texture,soil_moisture_pct,groundwater_depth_m,avg_rainfall_mm,rainfall_mm,rainfall_30d_mm,rainfall_60d_mm,rainfall_effective_mm,avg_temp_c,temperature_avg_c,humidity_pct,et0_mm,kc_value,ndvi_mean,ndvi_max,ndvi_trend,ndvi_t1,ndvi_t2,ndvi_t3,ndvi_t4,ndvi_t5,ndvi_t6,evi_t1,evi_t2,ndwi_t1,ndwi_t2,sowing_day_of_year,growth_stage,irrigation_method,recommended_crop,yield_kg,water_required_m3,season_target,sowing_day_of_year_num
8355,MP039,24.77,85.82,FLD08355,7886,Arecanut,Plantation,Year-round,Arid,292,49,222,6.3,0.66,Sandy Clay,36,21.4,253,220,69,169,188,34.5,34.5,55,5.7,1.17,0.7,0.73,0.012,0.66,0.65,0.69,0.73,0.73,0.72,0.56,0.57,0.28,0.32,147,Tuber bulking,Drip,Arecanut,2923,106,Kharif,147
8356,PB005,23.76,80.77,FLD08356,19535,Arecanut,Plantation,Year-round,Plateau,250,46,184,6.3,0.55,Loam,24,14.6,1165,973,356,772,915,31.7,31.7,69,5.0,1.17,0.68,0.73,0.014,0.62,0.64,0.67,0.71,0.73,0.69,0.54,0.53,0.24,0.28,168,Tillering,Drip,Arecanut,4683,0,Kharif,168
8357,TN020,27.19,89.13,FLD08357,5856,Arecanut,Plantation,Year-round,Mountain,312,44,208,6.2,0.83,Sandy,33,13.2,1912,1498,622,1065,1365,16.9,16.9,62,6.3,1.17,0.68,0.74,0.022,0.63,0.65,0.65,0.71,0.7,0.74,0.52,0.56,0.31,0.3,145,Tuber bulking,Drip,Arecanut,1511,0,Kharif,145
8359,AP009,10.52,76.23,FLD08359,17067,Arecanut,Plantation,Year-round,Semi-Arid,235,40,228,7.7,0.82,Sandy Clay,38,10.1,630,544,209,412,497,29.9,29.9,62,6.0,1.17,0.68,0.73,0.018,0.64,0.62,0.68,0.71,0.7,0.73,0.55,0.53,0.29,0.29,142,Nut development,Drip,Arecanut,4292,0,Kharif,142
8360,PB016,13.91,87.81,FLD08360,16485,Arecanut,Plantation,Year-round,Coastal,274,47,231,5.9,0.88,Clay,26,9.4,2587,2355,1033,1796,2072,30.1,30.1,72,5.0,1.17,0.67,0.7,0.006,0.66,0.64,0.66,0.68,0.7,0.69,0.54,0.54,0.32,0.29,152,Bearing,Surface,Arecanut,3880,0,Kharif,152
8361,HR050,27.93,71.18,FLD08361,14712,Arecanut,Plantation,Year-round,Sub-Humid,277,42,200,6.2,0.82,Sandy Clay,23,10.7,927,787,348,608,675,27.9,27.9,71,6.1,1.17,0.68,0.72,0.016,0.64,0.63,0.66,0.72,0.71,0.72,0.55,0.54,0.31,0.28,153,Grain filling,Surface,Arecanut,3596,0,Kharif,153
8365,HR006,10.52,70.08,FLD08365,12976,Arecanut,Plantation,Year-round,Semi-Arid,221,49,210,6.0,0.97,Laterite,37,10.5,551,518,215,386,467,30.2,30.2,68,6.1,1.17,0.69,0.73,0.014,0.64,0.67,0.67,0.69,0.73,0.71,0.53,0.59,0.31,0.29,160,Pod formation,Drip,Arecanut,3381,0,Kharif,160
8366,MH004,17.47,73.8,FLD08366,5101,Arecanut,Plantation,Year-round,Plateau,280,52,202,6.4,0.86,Sandy Loam,28,9.7,942,746,282,476,670,28.4,28.4,70,5.5,1.17,0.68,0.73,0.016,0.65,0.66,0.63,0.7,0.69,0.73,0.55,0.55,0.32,0.26,166,Nut development,Drip,Arecanut,1294,0,Kharif,166
8374,MP042,25.72,81.95,FLD08374,9232,Arecanut,Plantation,Year-round,Mountain,288,49,232,6.9,0.84,Laterite,25,14.6,2471,1940,865,1489,1829,19.8,19.8,70,4.9,1.17,0.68,0.72,0.02,0.62,0.66,0.64,0.72,0.71,0.72,0.52,0.55,0.27,0.28,143,Vegetative,Drip,Arecanut,2501,0,Kharif,143
8375,GJ012,23.04,76.35,FLD08375,10152,Arecanut,Plantation,Year-round,Plateau,250,48,210,6.4,0.72,Laterite,24,11.1,1129,870,352,522,780,26.5,26.5,76,5.2,1.17,0.68,0.72,0.008,0.66,0.64,0.67,0.69,0.72,0.7,0.55,0.56,0.24,0.27,170,Bearing,Surface,Arecanut,2371,0,Kharif,170
8376,KA050,26.8,80.57,FLD08376,17103,Arecanut,Plantation,Year-round,Mountain,298,33,201,7.1,0.64,Loam,23,12.3,2056,1561,547,1192,1352,17.3,17.3,73,5.1,1.17,0.66,0.7,0.012,0.63,0.62,0.65,0.7,0.7,0.69,0.52,0.53,0.27,0.31,142,Nut development,Drip,Arecanut,4261,0,Kharif,142
8384,KA040,13.57,88.17,FLD08384,15816,Arecanut,Plantation,Year-round,Coastal,291,48,174,6.1,0.57,Loam,23,11.4,2137,1843,570,1407,1591,29.3,29.3,72,5.8,1.17,0.66,0.72,0.014,0.63,0.62,0.63,0.72,0.69,0.7,0.53,0.54,0.28,0.25,142,Bearing,Drip,Arecanut,3685,0,Kharif,142
8386,MH013,19.18,77.81,FLD08386,13336,Arecanut,Plantation,Year-round,Coastal,285,51,198,7.0,0.94,Clay Loam,29,7.6,2633,2097,730,1355,1916,28.6,28.6,77,5.5,1.17,0.67,0.71,0.018,0.62,0.63,0.69,0.7,0.69,0.71,0.53,0.54,0.29,0.29,163,Vegetative,Surface,Arecanut,3424,0,Kharif,163
8388,MH050,11.06,71.69,FLD08388,6078,Arecanut,Plantation,Year-round,Plateau,248,30,183,6.9,0.69,Clay,27,8.9,962,818,302,539,757,26.6,26.6,74,5.1,1.17,0.69,0.73,0.016,0.65,0.66,0.66,0.72,0.73,0.73,0.54,0.54,0.26,0.31,161,Pod formation,Sprinkler,Arecanut,1335,0,Kharif,161
8389,GJ018,28.48,80.06,FLD08389,11636,Arecanut,Plantation,Year-round,Plateau,205,34,201,6.3,0.84,Clay,21,8.4,1272,1111,459,691,955,31.8,31.8,73,4.9,1.17,0.68,0.74,0.01,0.65,0.61,0.68,0.71,0.74,0.7,0.56,0.53,0.27,0.25,166,Rhizome development,Surface,Arecanut,2694,0,Kharif,166
8390,MP015,23.13,80.51,FLD08390,19907,Arecanut,Plantation,Year-round,Semi-Arid,287,39,233,5.8,0.67,Sandy,27,12.4,696,647,214,432,591,28.2,28.2,67,5.7,1.17,0.68,0.74,0.014,0.62,0.66,0.65,0.71,0.74,0.69,0.54,0.56,0.3,0.29,150,Grand growth,Drip,Arecanut,4976,0,Kharif,150
8396,HR006,11.98,89.06,FLD08396,16296,Arecanut,Plantation,Year-round,Sub-Humid,281,49,202,7.3,0.78,Sandy,22,8.6,1091,1002,418,625,915,28.1,28.1,70,5.2,1.17,0.68,0.71,0.008,0.65,0.67,0.68,0.71,0.7,0.69,0.56,0.56,0.25,0.27,165,Boll formation,Drip,Arecanut,3902,0,Kharif,165
8397,TN047,15.64,83.91,FLD08397,11608,Arecanut,Plantation,Year-round,Humid,231,45,191,5.9,0.96,Sandy Loam,31,10.0,3115,2603,911,1867,2322,25.3,25.3,76,5.7,1.17,0.67,0.72,0.016,0.62,0.67,0.64,0.67,0.72,0.7,0.52,0.56,0.29,0.27,169,Mature,Drip,Arecanut,2643,0,Kharif,169
8398,UP040,21.41,82.96,FLD08398,5135,Arecanut,Plantation,Year-round,Coastal,213,50,197,7.6,0.7,Clay Loam,32,8.7,2785,2547,967,2031,2168,28.9,28.9,77,5.0,1.17,0.68,0.73,0.022,0.62,0.65,0.66,0.68,0.73,0.73,0.54,0.54,0.24,0.27,148,Tuber bulking,Drip,Arecanut,1329,0,Kharif,148
8401,AP031,29.17,83.85,FLD08401,5718,Cashew,Plantation,Year-round,Plateau,229,31,182,7.5,0.93,Loam,36,9.4,954,770,315,579,707,29.5,29.5,63,6.3,1.15,0.68,0.74,0.014,0.64,0.67,0.66,0.67,0.74,0.71,0.55,0.57,0.24,0.3,156,Boll formation,Drip,Cashew,624,0,Kharif,156
8405,PB004,24.21,88.19,FLD08405,5883,Cashew,Plantation,Year-round,Arid,209,38,189,7.7,0.98,Sandy Loam,24,18.9,415,314,112,205,292,32.3,32.3,46,5.9,1.15,0.69,0.75,0.024,0.62,0.67,0.66,0.7,0.75,0.74,0.51,0.58,0.28,0.22,140,Tuber development,Drip,Cashew,688,0,Kharif,140
8414,PB050,26.8,78.9,FLD08414,16446,Cashew,Plantation,Year-round,Arid,250,30,205,6.7,0.71,Clay Loam,33,22.2,402,330,114,254,305,30.1,30.1,50,5.6,1.15,0.67,0.74,0.014,0.62,0.63,0.64,0.67,0.74,0.69,0.52,0.55,0.23,0.25,159,Pod formation,Drip,Cashew,1725,0,Kharif,159
8415,AP009,13.93,74.48,FLD08415,11025,Cashew,Plantation,Year-round,Humid,275,45,239,7.3,0.84,Laterite,28,5.6,2222,1838,629,1304,1737,27.6,27.6,80,5.4,1.15,0.67,0.69,0.004,0.67,0.67,0.63,0.68,0.69,0.69,0.58,0.57,0.26,0.3,163,Tuber bulking,Drip,Cashew,1237,0,Kharif,163
8416,HR047,13.88,72.18,FLD08416,10890,Cashew,Plantation,Year-round,Semi-Arid,201,51,201,6.5,0.52,Clay,26,11.7,611,475,185,378,448,31.8,31.8,61,6.1,1.15,0.69,0.74,0.022,0.63,0.65,0.67,0.71,0.71,0.74,0.54,0.56,0.23,0.27,142,Boll formation,Drip,Cashew,1207,0,Kharif,142
8417,AP029,22.42,82.85,FLD08417,6083,Cashew,Plantation,Year-round,Arid,277,39,228,6.0,0.6,Sandy Clay,25,20.0,453,362,143,277,326,34.8,34.8,46,5.4,1.15,0.68,0.74,0.018,0.65,0.62,0.66,0.7,0.71,0.74,0.54,0.53,0.24,0.28,153,Flowering,Drip,Cashew,742,0,Kharif,153
8421,AP038,17.26,88.46,FLD08421,13197,Cashew,Plantation,Year-round,Plateau,183,29,192,5.9,0.91,Sandy Loam,34,11.7,1050,829,293,533,740,29.2,29.2,62,4.9,1.15,0.68,0.71,0.008,0.65,0.67,0.67,0.69,0.71,0.69,0.57,0.58,0.29,0.23,145,Boll formation,Surface,Cashew,1423,0,Kharif,145
8424,KA046,18.77,72.1,FLD08424,19526,Cashew,Plantation,Year-round,Sub-Humid,182,39,233,6.1,0.69,Clay,34,8.8,1064,980,368,730,888,28.9,28.9,76,6.0,1.15,0.66,0.71,0.018,0.62,0.64,0.64,0.67,0.69,0.71,0.53,0.55,0.31,0.32,152,Rhizome development,Surface,Cashew,2147,0,Kharif,152
8428,MP041,10.51,74.23,FLD08428,5509,Cashew,Plantation,Year-round,Humid,267,52,212,7.5,0.7,Sandy,37,5.3,2556,2349,734,1826,2044,26.1,26.1,78,6.3,1.15,0.68,0.72,0.014,0.64,0.62,0.67,0.72,0.71,0.71,0.53,0.53,0.24,0.26,147,Reproductive,Surface,Cashew,665,0,Kharif,147
8432,MH040,17.3,76.24,FLD08432,9439,Cashew,Plantation,Year-round,Coastal,231,52,206,6.0,0.54,Sandy,25,9.6,2080,1594,561,1050,1467,30.3,30.3,77,5.1,1.15,0.67,0.73,0.022,0.62,0.64,0.63,0.69,0.7,0.73,0.52,0.54,0.28,0.23,163,Nut development,Surface,Cashew,1138,0,Kharif,163
8433,MP018,8.83,81.46,FLD08433,5010,Cashew,Plantation,Year-round,Coastal,268,50,193,6.3,0.71,Laterite,21,8.5,2416,1952,633,1376,1721,29.7,29.7,73,6.3,1.15,0.68,0.72,0.014,0.65,0.65,0.65,0.71,0.69,0.72,0.55,0.56,0.26,0.24,159,Bearing,Sprinkler,Cashew,548,0,Kharif,159
8435,RJ002,12.56,86.06,FLD08435,8139,Cashew,Plantation,Year-round,Semi-Arid,242,28,237,7.5,0.76,Clay Loam,32,13.9,812,619,195,449,541,29.1,29.1,62,6.2,1.15,0.68,0.72,0.016,0.64,0.66,0.69,0.71,0.69,0.72,0.56,0.57,0.27,0.24,155,Mature,Sprinkler,Cashew,929,0,Kharif,155
8440,GJ018,10.21,87.26,FLD08440,17790,Cashew,Plantation,Year-round,Semi-Arid,199,44,208,7.6,0.83,Laterite,31,14.5,581,543,167,364,491,28.3,28.3,56,5.1,1.15,0.68,0.73,0.016,0.61,0.67,0.66,0.73,0.73,0.69,0.5,0.58,0.33,0.29,144,Tuber bulking,Drip,Cashew,1997,0,Kharif,144
8441,HR045,11.56,70.67,FLD08441,19411,Cashew,Plantation,Year-round,Arid,302,29,172,7.2,0.86,Loam,32,17.5,295,252,87,153,236,34.3,34.3,49,5.3,1.15,0.68,0.73,0.024,0.61,0.63,0.69,0.71,0.71,0.73,0.53,0.52,0.26,0.31,161,Reproductive,Sprinkler,Cashew,2275,0,Kharif,161
8447,MP044,19.8,71.9,FLD08447,9013,Cashew,Plantation,Year-round,Coastal,201,42,187,7.0,0.8,Clay,30,7.5,2087,1727,567,1229,1612,28.1,28.1,76,6.3,1.15,0.69,0.74,0.012,0.65,0.65,0.69,0.7,0.74,0.71,0.55,0.57,0.26,0.23,158,Bearing,Surface,Cashew,1026,0,Kharif,158
8448,UP031,10.7,75.73,FLD08448,9341,Cashew,Plantation,Year-round,Plateau,320,28,214,7.7,0.64,Loam,24,8.0,1244,1151,357,866,1052,28.2,28.2,73,5.3,1.15,0.67,0.72,0.016,0.64,0.64,0.64,0.68,0.69,0.72,0.53,0.55,0.3,0.27,164,Pod formation,Sprinkler,Cashew,989,0,Kharif,164
8451,AP015,14.7,77.29,FLD08451,17646,Cashew,Plantation,Year-round,Sub-Humid,196,37,188,7.7,0.82,Clay,36,10.1,1108,893,326,636,774,29.2,29.2,72,5.3,1.15,0.67,0.7,0.01,0.65,0.67,0.64,0.69,0.7,0.7,0.57,0.59,0.28,0.31,155,Boll formation,Surface,Cashew,2002,0,Kharif,155
8453,UP011,11.93,73.91,FLD08453,7215,Cashew,Plantation,Year-round,Arid,194,47,225,6.2,0.73,Sandy Loam,33,21.3,475,396,176,286,364,36.0,36.0,51,6.0,1.15,0.69,0.73,0.016,0.65,0.66,0.69,0.7,0.73,0.73,0.55,0.58,0.23,0.27,146,Bearing,Sprinkler,Cashew,861,0,Kharif,146
8454,MH048,25.28,87.46,FLD08454,5129,Cashew,Plantation,Year-round,Mountain,278,36,172,6.5,0.95,Sandy,37,9.0,1375,1289,397,862,1140,21.1,21.1,64,6.1,1.15,0.68,0.74,0.016,0.66,0.63,0.66,0.69,0.7,0.74,0.58,0.54,0.3,0.27,155,Rhizome development,Drip,Cashew,543,0,Kharif,155
8457,MH011,21.89,71.13,FLD08457,6152,Cashew,Plantation,Year-round,Humid,291,33,238,6.5,0.96,Sandy,35,5.7,1990,1692,722,1257,1585,28.0,28.0,82,5.8,1.15,0.68,0.73,0.022,0.62,0.66,0.68,0.71,0.69,0.73,0.53,0.57,0.26,0.26,154,Tillering,Surface,Cashew,704,0,Kharif,154
8459,MP037,20.54,75.39,FLD08459,18431,Cashew,Plantation,Year-round,Humid,305,39,232,6.7,0.81,Clay,29,6.4,1916,1687,662,1156,1568,28.1,28.1,84,5.4,1.15,0.67,0.73,0.018,0.64,0.65,0.65,0.69,0.69,0.73,0.54,0.54,0.32,0.27,141,Rhizome development,Sprinkler,Cashew,1988,0,Kharif,141
8461,UP005,18.62,85.25,FLD08461,7901,Cashew,Plantation,Year-round,Arid,306,34,211,7.5,0.86,Sandy,26,17.0,450,365,136,259,342,35.9,35.9,53,5.4,1.15,0.68,0.74,0.022,0.62,0.64,0.64,0.69,0.74,0.73,0.51,0.54,0.32,0.26,156,Tuber bulking,Sprinkler,Cashew,896,0,Kharif,156
8464,MP006,17.44,82.46,FLD08464,9320,Cashew,Plantation,Year-round,Arid,240,41,230,7.7,0.53,Clay,24,15.6,493,443,173,311,409,33.5,33.5,49,5.9,1.15,0.68,0.74,0.01,0.65,0.64,0.65,0.7,0.74,0.7,0.56,0.53,0.31,0.32,165,Tuber bulking,Drip,Cashew,1034,0,Kharif,165
8465,KA034,11.52,72.22,FLD08465,5041,Cashew,Plantation,Year-round,Coastal,283,37,202,7.2,0.56,Sandy,37,6.7,1952,1647,617,1112,1436,29.1,29.1,75,5.7,1.15,0.68,0.74,0.02,0.63,0.62,0.67,0.7,0.74,0.73,0.52,0.54,0.32,0.24,168,Flush,Drip,Cashew,576,0,Kharif,168
8467,GJ047,21.33,74.37,FLD08467,17665,Cashew,Plantation,Year-round,Sub-Humid,313,39,193,6.8,0.72,Loam,23,12.4,1096,839,290,598,716,27.8,27.8,74,6.1,1.15,0.7,0.73,0.012,0.67,0.67,0.68,0.72,0.72,0.73,0.55,0.56,0.23,0.26,150,Tuber development,Sprinkler,Cashew,1952,0,Kharif,150
8468,HR008,32.18,86.54,FLD08468,18654,Cashew,Plantation,Year-round,Mountain,274,52,216,5.8,0.71,Clay,23,10.0,1237,1087,381,748,1022,21.2,21.2,67,5.6,1.15,0.67,0.7,0.014,0.63,0.66,0.65,0.68,0.7,0.7,0.53,0.56,0.31,0.31,158,Pod formation,Drip,Cashew,2194,0,Kharif,158
8469,HR040,16.61,85.74,FLD08469,12822,Cashew,Plantation,Year-round,Plateau,221,35,204,6.3,0.57,Clay Loam,23,14.4,1131,916,317,695,800,29.6,29.6,72,5.0,1.15,0.69,0.74,0.018,0.65,0.64,0.69,0.71,0.73,0.74,0.57,0.53,0.29,0.28,160,Flush,Drip,Cashew,1419,0,Kharif,160
8470,AP036,14.81,72.92,FLD08470,14402,Cashew,Plantation,Year-round,Coastal,274,48,203,7.5,0.79,Laterite,21,10.2,2255,2071,824,1598,1821,29.6,29.6,73,5.5,1.15,0.69,0.72,0.006,0.67,0.65,0.67,0.72,0.71,0.7,0.56,0.57,0.23,0.26,168,Tuber development,Surface,Cashew,1651,0,Kharif,168
8473,TN043,28.29,76.59,FLD08473,14413,Cashew,Plantation,Year-round,Semi-Arid,285,47,205,5.8,0.56,Clay,22,15.6,748,619,186,421,580,30.2,30.2,61,5.2,1.15,0.67,0.71,0.016,0.63,0.63,0.65,0.69,0.69,0.71,0.53,0.55,0.31,0.25,159,Bearing,Drip,Cashew,1550,0,Kharif,159
8474,UP015,21.69,84.19,FLD08474,19923,Cashew,Plantation,Year-round,Humid,264,48,206,7.3,0.64,Clay Loam,35,5.6,2253,2063,844,1448,1883,25.2,25.2,85,5.7,1.15,0.67,0.71,0.016,0.63,0.62,0.66,0.69,0.7,0.71,0.52,0.54,0.31,0.32,142,Grand growth,Drip,Cashew,2214,0,Kharif,142
8475,MP019,17.64,74.3,FLD08475,5295,Cashew,Plantation,Year-round,Humid,266,51,236,7.5,0.79,Sandy Loam,33,9.5,1274,1196,508,786,1033,25.8,25.8,84,6.1,1.15,0.67,0.72,0.008,0.65,0.62,0.66,0.72,0.69,0.69,0.54,0.53,0.23,0.31,151,Grain filling,Drip,Cashew,640,0,Kharif,151
8476,RJ040,29.99,88.66,FLD08476,15045,Cashew,Plantation,Year-round,Arid,183,52,238,7.1,0.77,Laterite,29,19.5,424,377,121,301,332,34.5,34.5,58,5.4,1.15,0.69,0.73,0.008,0.67,0.64,0.68,0.69,0.73,0.71,0.57,0.56,0.27,0.31,165,Mature,Drip,Cashew,1683,0,Kharif,165
8481,TN044,16.46,82.55,FLD08481,5333,Cashew,Plantation,Year-round,Coastal,274,41,205,7.4,0.6,Laterite,33,6.8,1825,1604,616,1263,1404,30.5,30.5,73,5.7,1.15,0.69,0.75,0.016,0.67,0.64,0.69,0.7,0.71,0.75,0.56,0.54,0.3,0.23,146,Reproductive,Sprinkler,Cashew,615,0,Kharif,146
8482,GJ017,25.39,76.83,FLD08482,7105,Cashew,Plantation,Year-round,Plateau,246,44,203,7.6,0.86,Sandy Clay,36,14.7,865,817,295,643,739,29.9,29.9,75,6.1,1.15,0.69,0.74,0.016,0.66,0.63,0.66,0.71,0.74,0.74,0.54,0.55,0.24,0.25,156,Vegetative,Sprinkler,Cashew,867,0,Kharif,156
8483,MH032,16.49,73.17,FLD08483,9923,Cashew,Plantation,Year-round,Semi-Arid,295,36,187,7.5,0.98,Clay Loam,26,12.0,821,777,302,493,671,31.6,31.6,65,6.2,1.15,0.7,0.73,0.014,0.66,0.67,0.69,0.73,0.71,0.73,0.56,0.56,0.27,0.3,140,Fruiting,Sprinkler,Cashew,1127,0,Kharif,140
8484,MP014,10.57,80.53,FLD08484,7542,Cashew,Plantation,Year-round,Coastal,258,33,195,6.1,0.55,Loam,28,10.4,1064,867,373,580,804,29.1,29.1,70,5.0,1.15,0.69,0.75,0.024,0.63,0.65,0.67,0.71,0.72,0.75,0.55,0.56,0.23,0.28,142,Mature,Drip,Cashew,779,0,Kharif,142
8487,TN003,19.39,71.53,FLD08487,14177,Cashew,Plantation,Year-round,Coastal,229,29,208,7.3,0.51,Clay,25,9.5,982,901,287,574,775,30.0,30.0,80,4.9,1.15,0.67,0.73,0.02,0.63,0.62,0.65,0.68,0.69,0.73,0.53,0.52,0.26,0.29,140,Tuber bulking,Sprinkler,Cashew,1575,0,Kharif,140
8489,AP045,34.33,81.64,FLD08489,8236,Cashew,Plantation,Year-round,Mountain,274,39,182,7.5,0.63,Clay Loam,33,10.3,1302,1214,542,952,1147,18.2,18.2,63,5.9,1.15,0.68,0.75,0.012,0.67,0.64,0.63,0.67,0.75,0.73,0.59,0.54,0.24,0.28,156,Rhizome development,Surface,Cashew,852,0,Kharif,156
8493,TN015,34.88,80.34,FLD08493,10083,Cashew,Plantation,Year-round,Mountain,270,42,219,6.6,0.51,Loam,25,10.0,1988,1611,525,1061,1439,18.3,18.3,81,5.3,1.15,0.68,0.74,0.008,0.66,0.63,0.64,0.71,0.74,0.7,0.56,0.53,0.32,0.27,141,Grand growth,Drip,Cashew,1188,0,Kharif,141
8494,MP030,21.14,87.81,FLD08494,9068,Cashew,Plantation,Year-round,Sub-Humid,237,35,190,7.0,0.67,Clay Loam,35,11.4,909,799,275,590,697,28.6,28.6,73,5.5,1.15,0.67,0.73,0.022,0.62,0.62,0.65,0.69,0.69,0.73,0.51,0.52,0.26,0.31,162,Tillering,Surface,Cashew,1010,0,Kharif,162
8495,TN050,9.96,69.99,FLD08495,8305,Cashew,Plantation,Year-round,Coastal,246,45,224,7.4,0.84,Sandy Clay,37,7.6,2145,1947,769,1408,1804,29.3,29.3,79,5.0,1.15,0.69,0.75,0.022,0.64,0.67,0.64,0.67,0.75,0.75,0.55,0.59,0.24,0.23,169,Pod formation,Drip,Cashew,893,0,Kharif,169
8500,RJ032,13.41,88.14,FLD08500,13420,Cashew,Plantation,Year-round,Arid,310,47,208,7.4,0.94,Clay,29,18.7,369,325,98,211,307,32.9,32.9,48,5.8,1.15,0.68,0.74,0.022,0.62,0.64,0.66,0.69,0.74,0.73,0.51,0.56,0.28,0.32,142,Bulbing,Drip,Cashew,1682,0,Kharif,142
8501,GJ041,27.9,84.94,FLD08501,9228,Cashew,Plantation,Year-round,Mountain,297,44,191,7.4,0.82,Sandy,25,7.7,3111,2712,974,1903,2414,20.6,20.6,69,6.0,1.15,0.66,0.71,0.016,0.62,0.61,0.64,0.71,0.71,0.7,0.53,0.54,0.33,0.26,157,Boll formation,Surface,Cashew,1007,0,Kharif,157
8507,MH022,13.01,76.73,FLD08507,14069,Cashew,Plantation,Year-round,Semi-Arid,251,45,175,7.2,0.94,Clay Loam,35,17.3,501,445,189,277,394,30.9,30.9,56,6.3,1.15,0.68,0.72,0.01,0.66,0.64,0.66,0.69,0.72,0.71,0.55,0.53,0.26,0.29,141,Bulbing,Drip,Cashew,1673,0,Kharif,141
8509,AP049,28.83,86.03,FLD08509,13517,Cashew,Plantation,Year-round,Sub-Humid,214,52,227,6.5,0.59,Clay,20,10.9,1025,948,400,683,862,28.0,28.0,71,5.9,1.15,0.68,0.71,0.012,0.64,0.64,0.69,0.71,0.69,0.7,0.56,0.54,0.25,0.32,149,Mature,Drip,Cashew,1475,0,Kharif,149
8510,RJ041,12.47,85.72,FLD08510,10545,Cashew,Plantation,Year-round,Semi-Arid,252,46,184,7.7,0.78,Loam,26,17.6,650,543,209,347,470,30.9,30.9,66,5.3,1.15,0.68,0.73,0.02,0.63,0.66,0.67,0.68,0.72,0.73,0.54,0.54,0.27,0.26,161,Tuber bulking,Sprinkler,Cashew,1142,0,Kharif,161
8512,HR028,19.04,70.26,FLD08512,6120,Cashew,Plantation,Year-round,Coastal,298,46,232,6.9,0.76,Sandy,30,9.4,1868,1573,595,1021,1482,31.0,31.0,82,6.3,1.15,0.67,0.72,0.012,0.65,0.63,0.65,0.72,0.69,0.71,0.57,0.54,0.31,0.28,154,Nut development,Surface,Cashew,662,0,Kharif,154
8515,RJ049,22.04,77.26,FLD08515,13745,Cashew,Plantation,Year-round,Arid,294,52,240,6.3,0.69,Sandy Clay,20,16.8,263,244,103,178,223,34.2,34.2,58,6.2,1.15,0.68,0.72,0.012,0.66,0.66,0.64,0.69,0.72,0.72,0.55,0.55,0.27,0.24,144,Bearing,Drip,Cashew,2294,0,Kharif,144
8516,GJ020,26.84,86.33,FLD08516,16794,Cashew,Plantation,Year-round,Arid,207,31,224,6.4,0.58,Laterite,35,21.7,325,247,93,178,214,35.2,35.2,56,5.3,1.15,0.67,0.7,0.014,0.63,0.63,0.66,0.7,0.7,0.7,0.54,0.54,0.29,0.24,155,Boll formation,Drip,Cashew,2118,0,Kharif,155
8523,UP013,29.79,71.9,FLD08523,7443,Cashew,Plantation,Year-round,Humid,317,30,202,5.9,0.83,Clay Loam,36,9.1,1300,1121,339,771,1059,25.9,25.9,81,5.4,1.15,0.67,0.7,0.008,0.65,0.66,0.65,0.7,0.69,0.69,0.54,0.55,0.28,0.31,148,Tuber bulking,Drip,Cashew,876,0,Kharif,148
8527,GJ009,24.38,79.98,FLD08527,9583,Cashew,Plantation,Year-round,Arid,246,36,176,7.1,0.73,Sandy Loam,21,22.3,253,236,103,186,204,31.7,31.7,53,5.0,1.15,0.68,0.74,0.014,0.63,0.64,0.69,0.69,0.74,0.7,0.52,0.54,0.31,0.23,144,Tuber development,Sprinkler,Cashew,1249,0,Kharif,144
8529,KA002,10.87,86.52,FLD08529,17938,Cashew,Plantation,Year-round,Arid,309,41,207,7.0,0.92,Sandy,26,18.9,414,373,157,249,353,34.9,34.9,54,5.1,1.15,0.69,0.74,0.016,0.66,0.67,0.67,0.7,0.69,0.74,0.58,0.59,0.3,0.29,167,Bulbing,Drip,Cashew,2247,0,Kharif,167
8530,GJ019,15.11,74.92,FLD08530,12815,Cashew,Plantation,Year-round,Semi-Arid,214,28,207,6.2,0.58,Laterite,34,17.5,767,660,281,468,582,28.2,28.2,64,5.4,1.15,0.7,0.74,0.014,0.67,0.67,0.67,0.72,0.73,0.74,0.56,0.57,0.27,0.22,163,Flush,Sprinkler,Cashew,1425,0,Kharif,163
8531,TN036,19.85,77.59,FLD08531,12027,Cashew,Plantation,Year-round,Semi-Arid,223,28,233,7.6,0.71,Sandy,21,16.5,620,576,241,446,516,28.9,28.9,55,5.1,1.15,0.67,0.7,0.014,0.63,0.62,0.65,0.7,0.7,0.7,0.53,0.53,0.29,0.25,160,Tuber bulking,Drip,Cashew,1335,0,Kharif,160
8532,UP009,24.46,75.43,FLD08532,11027,Cashew,Plantation,Year-round,Humid,271,46,240,6.3,0.74,Sandy Clay,27,9.3,1962,1768,762,1371,1538,28.9,28.9,80,5.9,1.15,0.69,0.71,0.004,0.67,0.67,0.67,0.71,0.7,0.69,0.56,0.57,0.26,0.24,143,Mature,Surface,Cashew,1338,0,Kharif,143
8533,MH009,16.37,81.03,FLD08533,8544,Cashew,Plantation,Year-round,Arid,263,41,219,6.8,0.57,Sandy,25,24.9,410,307,130,215,288,35.2,35.2,45,5.8,1.15,0.68,0.73,0.018,0.61,0.67,0.66,0.69,0.73,0.7,0.52,0.57,0.33,0.22,164,Reproductive,Drip,Cashew,1057,0,Kharif,164
